client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,8170.40,0.000000
1,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,19912.50,0.000000
2,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,7660.40,0.000000
3,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,58.00,0.000000
4,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,40494.50,0.000000
5,1,1,1,1,1.2256,0.9008,791,39.2883,0.9995,2.0,446554.90,0.900826
6,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,112931.60,0.000000
7,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,32376.40,0.000000
8,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,50702.90,0.000000
9,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,81088.10,0.000000
10,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,4378.00,0.000000
11,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,91690.50,0.000000
12,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,17365.60,0.000000
13,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,311342.40,0.000000
14,1,1,1,1,0.5052,0.9804,270,0.3464,0.9988,2.0,3866784.90,0.980392
15,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,12542.50,0.000000
16,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,80759.60,0.000000
17,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,380166.90,0.000000
18,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86568.90,0.000000
19,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86346.00,0.000000
20,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,133222.00,0.000000
21,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,88591.60,0.000000
22,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,28062.10,0.000000
23,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,34554.90,0.000000
24,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,126562.50,0.000000
25,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3854.00,0.000000
26,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,263665.60,0.000000
27,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,152732.10,0.000000
28,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,308312.90,0.000000
29,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,11139.60,0.000000
30,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,607.60,0.000000
31,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,549238.40,0.000000
32,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,182473.60,0.000000
33,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,77373.60,0.000000
34,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2228.10,0.000000
35,1,1,1,1,1.6830,0.8889,618,5.8861,0.9981,4.0,28933.60,0.888889
36,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,47456.90,0.000000
37,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2446.10,0.000000
38,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,25943.60,0.000000
39,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86016.50,0.000000
40,1,1,1,1,0.1471,0.9643,508,0.0176,0.9981,5.0,22647.60,0.964286
41,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,165860.90,0.000000
42,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2144.40,0.000000
43,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,23863.60,0.000000
44,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,15386.10,0.000000
45,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,102098.10,0.000000
46,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,31730.90,0.000000
47,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,493842.90,0.000000
48,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,37592.10,0.000000
49,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,415294.10,0.000000
50,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,853.60,0.000000
51,1,1,1,1,0.3625,0.9474,790,3.1170,0.9885,4.0,14339.60,0.947368
