client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,14,14,1,2,0.0341,1.0000,399,0.7329,0.9992,3.0,8170.40,0.052632
1,14,6,0,1,0.0581,1.0000,292,5.6052,0.9983,1.0,19912.50,0.000000
2,14,9,0,1,0.4751,0.8750,893,5.3533,0.9996,4.0,7660.40,0.000000
3,14,14,1,2,0.1229,1.0000,217,0.8200,0.9936,4.0,58.00,1.000000
4,14,12,0,2,1.1635,0.7297,1131,8.7154,0.9991,2.0,40494.50,0.000000
5,14,11,0,2,0.6779,0.9504,908,1.5813,1.0000,5.0,446554.90,0.000000
6,14,14,1,2,0.0540,0.9756,932,0.2275,0.9997,2.0,112931.60,0.000000
7,14,8,0,1,0.9931,0.8269,435,3.9320,0.9997,2.0,32376.40,0.000000
8,14,6,0,1,2.2589,0.5556,742,5.3379,0.9994,2.0,50702.90,0.000000
9,14,14,1,2,0.0020,1.0000,685,0.0000,0.9999,5.0,81088.10,0.000000
10,14,10,0,1,0.6253,0.7857,732,0.2022,0.9983,2.0,4378.00,0.000000
11,14,5,0,1,0.3336,0.9655,912,0.2577,0.9999,4.0,91690.50,0.000000
12,14,13,0,2,0.1707,0.9524,262,0.6811,0.9986,1.0,17365.60,0.000000
13,14,5,0,1,0.2428,0.9868,914,0.0009,0.9999,5.0,311342.40,0.000000
14,14,11,0,2,0.1647,0.9967,230,0.1499,1.0000,5.0,3866784.90,0.000000
15,14,10,0,1,0.2183,0.9615,1158,1.8849,0.9994,4.0,12542.50,0.000000
16,14,13,0,2,0.0170,1.0000,797,2.4620,0.9997,2.0,80759.60,0.000000
17,14,8,0,1,0.4855,0.9776,1138,0.1263,1.0000,4.0,380166.90,0.000000
18,14,6,0,1,0.3994,0.9444,995,0.0493,0.9989,1.0,86568.90,0.000000
19,14,12,0,2,0.4851,0.9216,852,4.2044,0.9998,3.0,86346.00,0.000000
20,14,14,1,2,0.2133,0.9848,1197,0.0434,0.9999,4.0,133222.00,0.045455
21,14,5,0,1,0.0000,1.0000,1158,0.0000,0.9998,3.0,88591.60,0.000000
22,14,5,0,1,1.4205,0.8250,674,4.6427,0.9998,5.0,28062.10,0.000000
23,14,13,0,2,0.0857,0.9730,900,2.7260,0.9987,1.0,34554.90,0.000000
24,14,13,0,2,0.6983,0.9605,802,0.4523,0.9993,1.0,126562.50,0.000000
25,14,12,0,2,0.0041,1.0000,257,1.7166,0.9991,3.0,3854.00,0.000000
26,14,12,0,2,0.1669,0.9780,800,0.7548,0.9998,2.0,263665.60,0.000000
27,14,13,0,2,1.1016,0.8876,643,14.1718,0.9992,1.0,152732.10,0.000000
28,14,10,0,1,0.4536,0.9483,365,0.8379,1.0000,5.0,308312.90,0.000000
29,14,14,1,2,0.4749,0.8333,886,2.0058,0.9991,3.0,11139.60,0.000000
30,14,7,0,1,0.2503,0.8000,1168,8.4599,0.9956,3.0,607.60,0.000000
31,14,14,1,2,2.6628,0.8514,925,3.2910,0.9999,2.0,549238.40,-0.022857
32,14,13,0,2,0.0000,1.0000,200,0.0000,0.9997,3.0,182473.60,0.000000
33,14,10,0,1,0.2988,0.9516,338,5.1283,0.9995,2.0,77373.60,0.000000
34,14,8,0,1,0.4286,0.7778,826,3.5080,0.9984,3.0,2228.10,0.000000
35,14,11,0,2,2.6780,0.8611,702,0.7262,0.9997,3.0,28933.60,0.000000
36,14,13,0,2,0.3887,0.9643,722,0.0000,0.9996,2.0,47456.90,0.000000
37,14,7,0,1,0.4835,0.8889,663,4.8822,0.9895,1.0,2446.10,0.000000
38,14,9,0,1,0.0026,1.0000,524,1.1178,0.9978,1.0,25943.60,0.000000
39,14,7,0,1,0.0034,1.0000,235,0.0001,0.9999,5.0,86016.50,0.000000
40,14,11,0,2,0.1216,0.9643,1059,17.1894,0.9996,4.0,22647.60,0.000000
41,14,6,0,1,0.1966,0.9804,621,0.0614,0.9997,3.0,165860.90,0.000000
42,14,6,0,1,0.4566,0.7500,744,4.0154,0.9991,3.0,2144.40,0.000000
43,14,8,0,1,0.0275,1.0000,215,0.3517,0.9995,3.0,23863.60,0.000000
44,14,7,0,1,0.0000,1.0000,495,0.0165,0.9995,5.0,15386.10,0.000000
