client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,5,4,0,1,0.1286,0.9474,406,0.6522,0.9995,5.0,8170.40,0.000000
1,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,19912.50,0.000000
2,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,7660.40,0.000000
3,5,4,0,1,1.0478,0.0000,373,5.8636,0.9943,3.0,58.00,0.000000
4,5,2,0,1,2.0770,0.6216,1192,12.0377,0.9987,2.0,40494.50,0.000000
5,5,1,0,1,1.2256,0.9008,791,39.2883,0.9995,2.0,446554.90,0.000000
6,5,4,0,1,0.0617,0.9756,873,0.1000,0.9998,3.0,112931.60,0.000000
7,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,32376.40,0.000000
8,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,50702.90,0.000000
9,5,4,0,1,0.0086,1.0000,526,5.3228,0.9999,5.0,81088.10,0.000000
10,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,4378.00,0.000000
11,5,5,1,1,0.3336,0.9655,912,0.2577,0.9999,4.0,91690.50,0.965517
12,5,3,0,1,0.3149,0.8095,995,2.4015,0.9989,2.0,17365.60,0.000000
13,5,5,1,1,0.2428,0.9868,914,0.0009,0.9999,5.0,311342.40,0.986842
14,5,1,0,1,0.5052,0.9804,270,0.3464,0.9988,2.0,3866784.90,0.000000
15,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,12542.50,0.000000
16,5,3,0,1,0.0332,1.0000,1068,1.3073,0.9998,5.0,80759.60,0.000000
17,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,380166.90,0.000000
18,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86568.90,0.000000
19,5,2,0,1,1.4445,0.8039,1024,5.9397,0.9981,1.0,86346.00,0.000000
20,5,4,0,1,0.3719,0.9394,758,2.0423,0.9999,4.0,133222.00,0.000000
21,5,5,1,1,0.0000,1.0000,1158,0.0000,0.9998,3.0,88591.60,1.000000
22,5,5,1,1,1.4205,0.8250,674,4.6427,0.9998,5.0,28062.10,0.825000
23,5,3,0,1,0.0876,0.9459,827,1.9517,0.9995,3.0,34554.90,0.000000
24,5,3,0,1,0.3613,0.9868,452,0.1167,0.9999,4.0,126562.50,0.000000
25,5,2,0,1,0.0215,1.0000,1175,15.7640,0.9967,3.0,3854.00,0.000000
26,5,2,0,1,0.3052,0.9560,412,1.1824,0.9997,4.0,263665.60,0.000000
27,5,3,0,1,1.3994,0.8315,445,3.8293,0.9997,3.0,152732.10,0.000000
28,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,308312.90,0.000000
29,5,4,0,1,0.4203,0.8333,489,5.4900,0.9989,5.0,11139.60,0.000000
30,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,607.60,0.000000
31,5,4,0,1,2.5613,0.8743,336,10.6311,1.0000,5.0,549238.40,0.000000
32,5,3,0,1,0.0000,1.0000,1014,0.0000,0.9996,3.0,182473.60,0.000000
33,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,77373.60,0.000000
34,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2228.10,0.000000
35,5,1,0,1,1.6830,0.8889,618,5.8861,0.9981,4.0,28933.60,0.000000
36,5,3,0,1,0.6649,0.9643,887,0.2325,0.9993,3.0,47456.90,0.000000
37,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2446.10,0.000000
38,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,25943.60,0.000000
39,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,86016.50,0.000000
40,5,1,0,1,0.1471,0.9643,508,0.0176,0.9981,5.0,22647.60,0.000000
41,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,165860.90,0.000000
42,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,2144.40,0.000000
43,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,23863.60,0.000000
44,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,15386.10,0.000000
45,5,2,0,1,0.3417,0.9756,685,0.1374,0.9995,4.0,102098.10,0.000000
46,5,4,0,1,1.0100,0.9722,219,2.6116,0.9993,3.0,31730.90,0.000000
47,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,493842.90,0.000000
48,5,5,1,1,0.0728,0.9756,1053,0.0569,0.9992,2.0,37592.10,0.975610
49,5,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,415294.10,0.000000
