client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,21,14,0,2,0.0341,1.0000,399,0.7329,0.9992,3.0,8170.40,0.000000
1,21,16,0,2,0.2182,0.9130,1177,3.4134,0.9993,2.0,19912.50,0.000000
2,21,19,0,2,0.3252,0.8750,209,5.2569,0.9993,2.0,7660.40,0.000000
3,21,14,0,2,0.1229,1.0000,217,0.8200,0.9936,4.0,58.00,0.000000
4,21,12,0,2,1.1635,0.7297,1131,8.7154,0.9991,2.0,40494.50,0.000000
5,21,11,0,2,0.6779,0.9504,908,1.5813,1.0000,5.0,446554.90,0.000000
6,21,14,0,2,0.0540,0.9756,932,0.2275,0.9997,2.0,112931.60,0.000000
7,21,18,0,2,1.0293,0.8654,571,2.4706,0.9999,4.0,32376.40,0.000000
8,21,16,0,2,1.1569,0.7778,397,7.9540,0.9998,5.0,50702.90,0.000000
9,21,14,0,2,0.0020,1.0000,685,0.0000,0.9999,5.0,81088.10,0.000000
10,21,20,0,2,1.1287,0.9286,1192,1.0474,0.9995,5.0,4378.00,0.000000
11,21,15,0,2,0.1883,0.9655,654,5.5423,0.9991,1.0,91690.50,0.000000
12,21,13,0,2,0.1707,0.9524,262,0.6811,0.9986,1.0,17365.60,0.000000
13,21,15,0,2,0.0144,1.0000,1196,0.0018,0.9998,3.0,311342.40,0.000000
14,21,21,1,3,0.1852,0.9869,972,7.8846,1.0000,5.0,3866784.90,-0.009804
15,21,20,0,2,0.1943,0.9615,592,6.7842,0.9992,2.0,12542.50,0.000000
16,21,13,0,2,0.0170,1.0000,797,2.4620,0.9997,2.0,80759.60,0.000000
17,21,18,0,2,0.6842,0.9851,407,2.8034,0.9999,2.0,380166.90,0.000000
18,21,16,0,2,0.3281,0.9444,397,4.7746,0.9997,4.0,86568.90,0.000000
19,21,12,0,2,0.4851,0.9216,852,4.2044,0.9998,3.0,86346.00,0.000000
20,21,14,0,2,0.2133,0.9848,1197,0.0434,0.9999,4.0,133222.00,0.000000
21,21,15,0,2,0.0000,1.0000,780,0.0000,0.9998,4.0,88591.60,0.000000
22,21,15,0,2,1.1712,0.8750,1003,7.1867,0.9995,2.0,28062.10,0.000000
23,21,13,0,2,0.0857,0.9730,900,2.7260,0.9987,1.0,34554.90,0.000000
