client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,33,32,0,4,0.0579,0.9474,600,0.9823,0.9997,5.0,8170.40,0.000000
1,33,29,0,3,0.0277,1.0000,1187,1.5129,0.9996,3.0,19912.50,0.000000
2,33,33,1,4,0.2941,0.8750,316,3.8494,0.9990,2.0,7660.40,0.000000
3,33,32,0,4,0.1419,1.0000,882,0.0394,0.9929,4.0,58.00,0.000000
4,33,28,0,3,0.9899,0.8378,746,4.9754,0.9997,5.0,40494.50,0.000000
5,33,32,0,3,0.8016,0.9669,973,0.0037,0.9997,1.0,446554.90,0.000000
6,33,14,0,2,0.0540,0.9756,932,0.2275,0.9997,2.0,112931.60,0.000000
7,33,28,0,6,1.1054,0.9038,1093,1.0508,0.9999,4.0,32376.40,0.000000
8,33,29,0,5,0.7193,0.9074,665,6.4861,0.9999,5.0,50702.90,0.000000
9,33,14,0,2,0.0020,1.0000,685,0.0000,0.9999,5.0,81088.10,0.000000
10,33,31,0,4,0.4991,0.8571,840,0.9777,0.9992,1.0,4378.00,0.000000
11,33,15,0,2,0.1883,0.9655,654,5.5423,0.9991,1.0,91690.50,0.000000
12,33,32,0,4,0.1041,0.9524,858,0.6880,0.9994,3.0,17365.60,0.000000
13,33,15,0,2,0.0144,1.0000,1196,0.0018,0.9998,3.0,311342.40,0.000000
14,33,21,0,3,0.1852,0.9869,972,7.8846,1.0000,5.0,3866784.90,0.000000
15,33,28,0,3,0.2078,0.9231,779,3.3709,0.9997,5.0,12542.50,0.000000
16,33,33,1,3,0.0508,0.9762,1142,0.2387,0.9998,3.0,80759.60,-0.023810
17,33,18,0,2,0.6842,0.9851,407,2.8034,0.9999,2.0,380166.90,0.000000
18,33,16,0,2,0.3281,0.9444,397,4.7746,0.9997,4.0,86568.90,0.000000
19,33,30,0,3,0.4015,0.9412,1087,4.7417,0.9998,4.0,86346.00,0.000000
20,33,33,1,3,0.2281,0.9697,766,0.3742,0.9998,3.0,133222.00,-0.015152
21,33,15,0,2,0.0000,1.0000,780,0.0000,0.9998,4.0,88591.60,0.000000
22,33,28,0,3,0.1406,0.9750,1022,3.8495,0.9998,4.0,28062.10,0.000000
23,33,28,0,3,0.0597,1.0000,1127,0.6022,0.9998,4.0,34554.90,0.000000
24,33,30,0,3,0.7884,0.9737,275,0.0041,0.9998,2.0,126562.50,0.000000
25,33,22,0,3,0.0004,1.0000,768,3.1136,0.9992,5.0,3854.00,0.000000
26,33,32,0,3,0.0954,0.9780,635,0.0830,0.9999,4.0,263665.60,0.000000
27,33,30,0,3,0.8468,0.8764,836,0.0596,0.9998,2.0,152732.10,0.000000
28,33,33,1,3,0.6423,0.9655,744,1.1607,1.0000,5.0,308312.90,0.025862
29,33,33,1,4,0.0963,1.0000,846,0.0056,0.9995,4.0,11139.60,0.111111
30,33,33,1,6,0.0038,1.0000,724,2.1619,0.9993,1.0,607.60,0.200000
31,33,27,0,3,2.1073,0.8743,926,13.7891,1.0000,3.0,549238.40,0.000000
32,33,13,0,2,0.0000,1.0000,200,0.0000,0.9997,3.0,182473.60,0.000000
33,33,20,0,2,0.2514,0.9355,479,0.2419,0.9999,3.0,77373.60,0.000000
