client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,38,21,0,2,20.828,0.260,0.967,492,0.919,0.4734,3
1,38,31,0,3,43.550,0.126,0.967,1153,0.050,0.3819,5
2,38,21,0,2,29.762,0.608,0.883,1186,2.873,0.2916,1
3,38,20,0,3,70.902,0.035,1.000,1140,4.335,0.2139,1
4,38,38,1,7,79.733,0.129,0.983,538,0.115,0.2968,2
5,38,37,0,3,63.916,0.171,0.983,314,0.094,0.2763,4
6,38,7,0,1,54.066,0.512,0.917,342,2.521,0.2630,1
7,38,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,38,32,0,6,50.482,0.031,1.000,1060,0.223,0.2751,3
9,38,11,0,2,86.322,0.337,0.933,576,0.010,0.4339,5
10,38,17,0,3,85.626,0.531,0.933,397,0.120,0.4325,5
11,38,36,0,6,5.522,0.058,0.983,399,3.122,0.2684,1
12,38,29,0,4,34.334,0.404,0.933,731,0.910,0.3815,2
13,38,33,0,8,23.971,0.361,0.967,1130,0.100,0.3810,4
14,38,33,0,3,21.539,0.049,1.000,1156,0.251,0.5294,5
15,38,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,38,35,0,5,77.952,0.115,0.967,1122,2.864,0.3854,2
17,38,26,0,2,4.573,0.181,0.967,650,0.029,0.3116,4
18,38,37,0,7,73.870,0.013,1.000,443,0.696,0.2718,4
19,38,38,1,2,61.346,0.090,1.000,1015,0.954,0.3714,3
20,38,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,38,38,1,4,18.181,0.063,0.983,436,0.099,0.1293,1
22,38,38,1,6,81.912,0.080,0.983,311,0.647,0.0381,1
23,38,38,1,7,75.069,0.614,0.933,574,1.376,0.4204,4
24,38,33,0,4,25.950,0.062,0.983,372,0.075,0.3581,4
25,38,33,0,5,46.122,0.194,0.967,437,0.278,0.3298,3
26,38,29,0,5,72.317,0.171,0.950,487,0.064,0.2116,1
27,38,37,0,4,36.056,0.176,0.967,475,0.116,0.4524,5
28,38,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,38,28,0,4,15.404,0.358,0.967,717,4.148,0.2697,1
30,38,29,0,5,60.545,0.179,0.967,676,0.167,0.2879,3
31,38,30,0,3,98.826,0.228,0.967,478,0.969,0.1862,1
32,38,36,0,6,67.836,0.169,0.967,231,2.357,0.3928,2
33,38,29,0,2,61.211,0.011,1.000,1061,0.367,0.2431,2
34,38,29,0,5,85.578,0.233,0.967,604,0.994,0.4655,4
35,38,19,0,2,86.960,0.181,0.967,1180,0.125,0.3990,4
36,38,32,0,2,17.022,0.077,0.983,377,0.019,0.3843,4
37,38,37,0,3,22.966,0.027,1.000,308,0.134,0.4682,3
38,38,28,0,5,1.881,0.265,0.967,805,0.136,0.4426,5
39,38,34,0,5,49.704,0.337,0.917,288,0.028,0.2151,3
40,38,30,0,4,7.755,0.056,1.000,744,0.137,0.4759,5
41,38,35,0,6,94.884,0.323,0.950,389,0.040,0.4875,5
42,38,28,0,3,17.036,0.223,0.967,1183,0.317,0.3508,2
43,38,38,1,3,45.553,0.367,0.950,729,0.070,0.3380,3
44,38,20,0,3,42.757,0.561,0.950,1173,0.507,0.3735,2
45,38,35,0,5,49.120,0.024,1.000,254,0.039,0.2988,5
46,38,14,0,2,91.560,0.961,0.933,548,0.425,0.3948,4
47,38,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,38,8,0,1,63.761,0.377,0.933,1151,3.268,0.3309,1
49,38,25,0,4,38.943,0.055,1.000,933,2.427,0.3002,2
50,38,18,0,2,69.006,0.203,0.967,451,3.897,0.3578,2
51,38,36,0,4,2.375,0.060,0.983,633,0.170,0.2717,3
52,38,32,0,6,43.994,0.381,0.967,925,2.362,0.3678,2
53,38,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
54,38,36,0,3,8.966,0.068,0.983,564,0.069,0.4358,4
55,38,29,0,5,14.648,0.250,0.983,263,0.050,0.4293,5
56,38,27,0,4,37.987,0.254,0.967,581,0.769,0.3964,3
57,38,17,0,3,83.568,0.296,0.950,1053,2.616,0.3241,2
58,38,35,0,5,91.396,0.021,1.000,570,3.714,0.1494,1
59,38,32,0,4,53.061,0.057,0.983,840,1.721,0.3879,3
60,38,35,0,2,25.200,0.007,1.000,489,0.153,0.3475,3
61,38,34,0,3,58.356,0.196,0.967,546,1.372,0.3692,3
62,38,35,0,4,59.239,0.483,0.933,284,0.862,0.3452,3
63,38,37,0,5,49.517,0.144,0.950,469,0.022,0.4749,5
64,38,24,0,4,68.201,0.132,0.983,1164,2.663,0.3047,2
65,38,36,0,3,97.947,0.063,0.983,593,0.407,0.5274,5
66,38,34,0,2,5.368,0.333,0.967,1112,0.037,0.3758,3
67,38,37,0,4,34.973,0.585,0.933,607,2.367,0.2653,1
68,38,21,0,3,37.554,0.330,0.950,834,2.497,0.3071,2
69,38,24,0,3,28.745,0.062,0.983,836,0.033,0.4316,5
70,38,37,0,2,34.577,0.149,0.950,931,0.685,0.1632,1
71,38,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,38,32,0,2,83.811,0.089,0.983,481,0.152,0.3482,2
73,38,6,0,1,41.094,1.192,0.800,422,2.894,0.3832,2
74,38,26,0,4,18.486,0.186,0.983,202,1.220,0.3416,2
75,38,36,0,6,12.456,0.135,0.950,943,0.091,0.4038,5
76,38,32,0,4,10.528,0.357,0.983,231,0.288,0.3239,3
77,38,31,0,4,70.014,0.270,0.950,823,2.419,0.5000,3
78,38,38,1,8,26.013,0.443,0.967,792,0.352,0.4790,5
79,38,38,1,7,53.661,0.113,0.983,446,0.118,0.0554,1
80,38,36,0,6,23.444,0.185,0.967,877,1.064,0.2267,1
81,38,35,0,4,85.389,0.247,0.950,351,0.773,0.4163,4
82,38,32,0,3,35.243,0.030,0.983,554,0.026,0.4280,5
83,38,23,0,2,28.858,0.373,0.950,935,3.380,0.3795,2
84,38,23,0,5,92.835,0.603,0.933,986,0.075,0.2815,3
85,38,36,0,5,81.257,0.106,0.983,274,0.416,0.3072,1
86,38,30,0,5,17.831,0.373,0.933,736,0.820,0.3616,3
87,38,29,0,4,20.414,0.178,0.967,657,1.831,0.1461,1
88,38,22,0,2,72.996,0.177,0.983,671,1.823,0.2339,1
89,38,22,0,2,69.633,0.427,0.917,244,0.465,0.4690,2
90,38,34,0,3,27.258,0.094,0.983,469,2.530,0.1794,1
91,38,38,1,4,74.659,0.148,0.967,241,1.143,0.4393,3
92,38,30,0,3,19.933,0.123,0.967,1013,0.841,0.2412,2
93,38,27,0,4,92.811,0.206,0.950,807,3.318,0.2613,1
94,38,36,0,7,30.834,0.174,0.983,306,2.995,0.2513,1
95,38,31,0,4,26.217,0.150,0.967,387,0.104,0.1602,2
96,38,25,0,4,49.858,0.126,0.983,1117,3.189,0.3320,2
97,38,38,1,5,60.547,0.203,0.950,775,0.118,0.4281,5
98,38,34,0,4,26.546,0.395,0.933,335,0.013,0.4546,4
99,38,37,0,4,7.128,0.411,0.950,992,3.829,0.2336,1
