client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,105,105,1,10,20.465,0.160,0.950,845,0.001,0.0361,4
1,105,104,0,7,84.885,0.004,1.000,454,0.204,0.3836,4
2,105,91,0,9,81.860,0.422,0.967,768,1.740,0.3896,3
3,105,101,0,10,91.302,0.020,1.000,1060,0.738,0.2036,1
4,105,101,0,16,91.554,0.031,1.000,621,0.010,0.1314,3
5,105,101,0,6,56.330,0.014,1.000,1018,0.091,0.4577,3
6,105,103,0,6,58.947,0.044,0.983,344,0.012,0.4354,3
7,105,105,1,5,88.398,0.277,0.967,1117,0.130,0.5330,4
8,105,102,0,14,19.728,0.057,0.967,941,0.019,0.2988,2
9,105,92,0,10,63.773,0.037,0.983,518,0.071,0.1851,2
10,105,96,0,11,78.935,0.225,0.967,428,0.006,0.4227,3
11,105,96,0,13,20.322,0.224,0.967,1134,0.023,0.5150,5
12,105,92,0,11,75.529,0.134,0.967,1084,0.017,0.3642,5
13,105,98,0,13,90.412,0.003,1.000,910,0.343,0.2207,1
14,105,87,0,10,93.473,0.044,1.000,428,0.508,0.3357,2
15,105,105,1,11,56.804,0.001,1.000,706,0.050,0.2083,2
16,105,105,1,15,19.656,0.032,1.000,828,0.048,0.1274,4
17,105,99,0,8,90.288,0.503,0.967,790,0.045,0.1611,3
18,105,105,1,13,30.045,0.011,1.000,909,0.011,0.2704,4
19,105,95,0,14,73.090,0.001,1.000,913,0.158,0.3561,5
20,105,90,0,6,1.677,0.152,0.983,914,0.017,0.3622,5
21,105,104,0,15,25.793,0.001,1.000,349,0.003,0.3061,4
22,105,105,1,12,78.935,0.021,1.000,1081,1.361,0.0714,1
23,105,100,0,20,42.452,0.194,0.950,1076,0.012,0.1178,5
24,105,101,0,10,5.277,0.008,1.000,757,0.019,0.3830,2
25,105,105,1,15,65.869,0.118,0.967,1071,0.035,0.2376,3
26,105,98,0,12,7.082,0.236,0.967,887,0.043,0.3362,4
27,105,91,0,8,33.518,0.114,0.967,1127,0.001,0.3734,5
28,105,100,0,6,12.568,0.009,1.000,502,0.209,0.5201,2
29,105,101,0,12,3.058,0.311,0.967,765,0.050,0.2763,4
30,105,103,0,14,57.764,0.001,1.000,924,0.010,0.2186,5
31,105,105,1,14,16.147,0.055,0.983,964,0.011,0.4378,5
32,105,88,0,11,38.122,0.051,0.983,572,3.045,0.4377,2
33,105,94,0,7,15.688,0.000,1.000,912,0.014,0.3287,5
34,105,99,0,12,1.095,0.001,1.000,875,0.036,0.2396,5
35,105,105,1,8,49.551,0.134,0.967,404,0.087,0.4800,5
36,105,86,0,8,98.121,0.291,0.983,796,0.018,0.4024,5
37,105,97,0,7,60.118,0.002,1.000,637,0.294,0.3717,2
38,105,103,0,13,47.903,0.146,0.967,585,0.062,0.2354,1
39,105,94,0,16,42.804,0.102,0.967,707,0.035,0.1898,1
40,105,98,0,12,44.789,0.014,1.000,581,0.023,0.1632,1
41,105,102,0,15,89.729,0.177,0.983,787,0.079,0.5269,3
42,105,93,0,13,65.941,0.099,0.967,326,0.132,0.2004,1
43,105,97,0,10,55.481,0.537,0.933,1054,0.093,0.2715,1
44,105,78,0,6,93.041,0.276,0.983,973,0.561,0.2996,1
45,105,88,0,13,67.024,0.020,1.000,771,0.008,0.2895,5
46,105,91,0,8,57.054,0.616,0.933,327,0.090,0.4058,5
47,105,101,0,2,43.397,0.010,1.000,821,1.920,0.3582,2
48,105,105,1,7,53.987,0.075,0.983,1184,0.023,0.4439,4
49,105,91,0,10,75.784,0.013,1.000,435,0.593,0.2191,2
50,105,102,0,14,5.021,0.042,1.000,688,0.925,0.3080,1
