client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,53,48,0,3,93.488,0.171,0.983,1183,0.314,0.5491,5
1,53,31,0,3,43.550,0.126,0.967,1153,0.050,0.3819,5
2,53,49,0,4,85.281,0.372,0.950,438,1.219,0.2391,1
3,53,53,1,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,53,38,0,7,79.733,0.129,0.983,538,0.115,0.2968,2
5,53,37,0,3,63.916,0.171,0.983,314,0.094,0.2763,4
6,53,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,53,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,53,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,53,52,0,4,89.713,0.210,0.967,980,3.047,0.1604,1
10,53,44,0,5,70.057,0.334,0.967,225,4.091,0.2193,1
11,53,52,0,9,49.430,0.174,0.983,393,0.127,0.2773,2
12,53,42,0,5,73.698,0.168,0.967,433,0.025,0.4262,5
13,53,33,0,8,23.971,0.361,0.967,1130,0.100,0.3810,4
14,53,53,1,4,6.631,0.045,0.983,549,1.194,0.2402,1
15,53,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,53,49,0,7,9.774,0.099,0.983,349,0.983,0.3083,2
17,53,40,0,3,69.383,0.371,0.950,341,1.660,0.2935,1
18,53,37,0,7,73.870,0.013,1.000,443,0.696,0.2718,4
19,53,47,0,3,59.740,0.038,1.000,301,1.626,0.3517,1
20,53,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,53,51,0,6,51.249,0.026,1.000,1105,0.007,0.2890,5
22,53,38,0,6,81.912,0.080,0.983,311,0.647,0.0381,1
23,53,51,0,12,53.933,0.401,0.950,1023,0.284,0.2157,2
24,53,47,0,6,76.782,0.053,0.983,1160,0.029,0.3283,5
25,53,50,0,10,10.772,0.198,0.967,286,0.223,0.3094,3
26,53,46,0,7,62.012,0.317,0.950,916,0.052,0.3747,3
27,53,37,0,4,36.056,0.176,0.967,475,0.116,0.4524,5
28,53,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,53,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,53,46,0,7,18.952,0.100,0.983,558,0.383,0.3874,3
31,53,49,0,6,99.833,0.059,0.983,1176,1.443,0.2939,3
32,53,53,1,8,90.224,0.129,0.967,835,2.084,0.4007,2
33,53,51,0,3,40.718,0.004,1.000,742,0.048,0.1864,1
34,53,50,0,7,58.182,0.026,1.000,1060,0.071,0.1990,5
35,53,52,0,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,53,32,0,2,17.022,0.077,0.983,377,0.019,0.3843,4
37,53,37,0,3,22.966,0.027,1.000,308,0.134,0.4682,3
38,53,52,0,8,66.721,0.222,0.967,826,0.431,0.2649,3
39,53,51,0,9,32.288,0.223,0.950,943,0.053,0.1828,1
40,53,49,0,5,82.514,0.060,0.983,267,0.186,0.4077,2
41,53,43,0,7,90.929,0.184,0.950,428,1.652,0.3800,2
42,53,42,0,5,16.784,0.269,0.950,1161,1.639,0.1508,1
43,53,49,0,4,31.068,0.477,0.933,378,1.229,0.4437,3
44,53,48,0,4,56.854,0.239,0.983,253,0.007,0.3613,3
45,53,53,1,7,56.289,0.045,0.983,708,1.901,0.2266,1
46,53,52,0,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,53,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,53,47,0,2,13.314,0.126,0.967,498,0.074,0.4352,3
49,53,53,1,6,14.962,0.068,0.983,707,0.130,0.3188,4
50,53,48,0,5,67.609,0.041,1.000,1066,0.026,0.3383,3
51,53,53,1,8,58.061,0.009,1.000,200,0.024,0.3778,4
52,53,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
53,53,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
54,53,36,0,3,8.966,0.068,0.983,564,0.069,0.4358,4
55,53,51,0,9,80.590,0.236,0.983,549,0.180,0.2581,2
56,53,50,0,5,93.755,0.231,0.950,1114,2.993,0.3543,2
57,53,52,0,5,52.140,0.090,0.983,562,0.345,0.2398,2
58,53,49,0,7,46.624,0.317,0.967,846,0.298,0.2995,4
59,53,45,0,5,98.557,0.070,0.983,593,0.293,0.4283,3
60,53,35,0,2,25.200,0.007,1.000,489,0.153,0.3475,3
61,53,34,0,3,58.356,0.196,0.967,546,1.372,0.3692,3
62,53,41,0,5,65.357,0.414,0.967,703,0.080,0.2893,2
63,53,45,0,7,96.869,0.133,0.967,771,0.047,0.2972,3
64,53,39,0,5,48.159,0.011,1.000,707,0.096,0.4348,4
65,53,52,0,4,49.080,0.049,1.000,360,0.803,0.4083,3
66,53,39,0,3,75.499,0.329,0.967,576,0.009,0.2353,5
67,53,42,0,5,50.813,0.383,0.950,270,0.052,0.4379,4
68,53,46,0,6,19.884,0.124,0.950,933,0.106,0.0761,3
69,53,48,0,4,5.026,0.065,0.983,654,0.055,0.3809,3
70,53,47,0,6,48.131,0.072,0.983,546,0.060,0.3298,5
71,53,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,53,47,0,5,69.714,0.100,0.983,228,0.046,0.5028,4
73,53,43,0,2,58.044,0.202,0.983,1052,0.318,0.4788,3
74,53,44,0,5,30.682,0.129,0.983,1164,0.066,0.3803,5
75,53,48,0,8,39.707,0.217,0.983,1017,0.023,0.1674,1
76,53,41,0,5,98.828,0.383,0.967,1144,0.163,0.4216,3
77,53,46,0,7,32.170,0.185,0.950,331,0.302,0.3156,1
78,53,51,0,11,57.989,0.327,0.950,1152,0.036,0.1165,1
79,53,48,0,9,51.264,0.005,1.000,742,0.072,0.1320,4
80,53,53,1,8,70.900,0.230,0.967,1087,0.154,0.3288,4
81,53,52,0,5,14.864,0.482,0.950,226,0.254,0.3155,2
82,53,51,0,5,10.428,0.100,0.983,498,0.050,0.4386,3
83,53,44,0,3,10.786,0.221,0.950,731,0.283,0.4955,4
84,53,50,0,6,63.597,0.624,0.950,978,0.032,0.4867,5
85,53,36,0,5,81.257,0.106,0.983,274,0.416,0.3072,1
86,53,30,0,5,17.831,0.373,0.933,736,0.820,0.3616,3
87,53,47,0,6,88.617,0.032,0.983,249,1.478,0.3148,1
88,53,53,1,6,35.887,0.177,0.983,672,0.090,0.2826,3
89,53,45,0,3,71.912,0.344,0.950,834,0.058,0.5217,5
90,53,40,0,4,30.022,0.022,1.000,237,0.043,0.3193,5
91,53,52,0,5,85.845,0.148,0.983,959,0.060,0.4054,4
92,53,30,0,3,19.933,0.123,0.967,1013,0.841,0.2412,2
93,53,27,0,4,92.811,0.206,0.950,807,3.318,0.2613,1
94,53,53,1,8,53.467,0.240,0.983,1197,0.051,0.4744,5
95,53,31,0,4,26.217,0.150,0.967,387,0.104,0.1602,2
96,53,50,0,7,17.980,0.029,1.000,272,0.167,0.1192,2
97,53,50,0,8,28.622,0.161,0.950,312,0.106,0.4967,5
98,53,53,1,5,59.744,0.507,0.900,226,3.168,0.1520,1
99,53,51,0,8,7.844,0.334,0.950,711,0.052,0.2011,4
