client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,56,48,0,3,93.488,0.171,0.983,1183,0.314,0.5491,5
1,56,31,0,3,43.550,0.126,0.967,1153,0.050,0.3819,5
2,56,55,0,5,79.394,0.436,0.933,538,0.358,0.1872,1
3,56,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,56,38,0,7,79.733,0.129,0.983,538,0.115,0.2968,2
5,56,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,56,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,56,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,56,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,56,56,1,6,45.194,0.127,0.967,972,0.601,0.2879,4
10,56,55,0,6,27.276,0.309,0.950,631,0.198,0.5714,5
11,56,52,0,9,49.430,0.174,0.983,393,0.127,0.2773,2
12,56,42,0,5,73.698,0.168,0.967,433,0.025,0.4262,5
13,56,33,0,8,23.971,0.361,0.967,1130,0.100,0.3810,4
14,56,53,0,4,6.631,0.045,0.983,549,1.194,0.2402,1
15,56,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,56,49,0,7,9.774,0.099,0.983,349,0.983,0.3083,2
17,56,40,0,3,69.383,0.371,0.950,341,1.660,0.2935,1
18,56,37,0,7,73.870,0.013,1.000,443,0.696,0.2718,4
19,56,47,0,3,59.740,0.038,1.000,301,1.626,0.3517,1
20,56,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,56,55,0,8,66.478,0.006,1.000,1006,0.079,0.0215,2
22,56,38,0,6,81.912,0.080,0.983,311,0.647,0.0381,1
23,56,51,0,12,53.933,0.401,0.950,1023,0.284,0.2157,2
24,56,54,0,7,78.283,0.093,0.983,535,0.114,0.3750,5
25,56,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,56,56,1,8,41.500,0.361,0.950,327,0.061,0.3256,3
27,56,37,0,4,36.056,0.176,0.967,475,0.116,0.4524,5
28,56,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,56,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,56,46,0,7,18.952,0.100,0.983,558,0.383,0.3874,3
31,56,49,0,6,99.833,0.059,0.983,1176,1.443,0.2939,3
32,56,53,0,8,90.224,0.129,0.967,835,2.084,0.4007,2
33,56,51,0,3,40.718,0.004,1.000,742,0.048,0.1864,1
34,56,50,0,7,58.182,0.026,1.000,1060,0.071,0.1990,5
35,56,52,0,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,56,54,0,3,45.874,0.106,0.967,599,0.273,0.3895,3
37,56,37,0,3,22.966,0.027,1.000,308,0.134,0.4682,3
38,56,52,0,8,66.721,0.222,0.967,826,0.431,0.2649,3
39,56,56,1,10,47.467,0.139,0.950,932,0.014,0.3490,3
40,56,54,0,6,7.113,0.065,0.967,351,0.133,0.3284,2
41,56,56,1,8,37.707,0.249,0.967,895,0.393,0.4807,3
42,56,42,0,5,16.784,0.269,0.950,1161,1.639,0.1508,1
43,56,49,0,4,31.068,0.477,0.933,378,1.229,0.4437,3
44,56,48,0,4,56.854,0.239,0.983,253,0.007,0.3613,3
45,56,53,0,7,56.289,0.045,0.983,708,1.901,0.2266,1
46,56,52,0,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,56,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,56,55,0,3,84.240,0.050,1.000,1033,0.102,0.4229,2
49,56,53,0,6,14.962,0.068,0.983,707,0.130,0.3188,4
50,56,48,0,5,67.609,0.041,1.000,1066,0.026,0.3383,3
51,56,53,0,8,58.061,0.009,1.000,200,0.024,0.3778,4
52,56,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
