client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,68,65,0,4,42.340,0.082,0.983,1081,0.126,0.4573,3
1,68,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,68,55,0,5,79.394,0.436,0.933,538,0.358,0.1872,1
3,68,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,68,67,0,10,39.900,0.062,1.000,662,0.843,0.2022,1
5,68,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,68,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,68,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,68,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,68,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,68,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,68,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,68,66,0,6,14.551,0.504,0.950,599,0.087,0.1542,1
13,68,63,0,9,38.169,0.063,0.983,259,0.059,0.3454,2
14,68,68,1,6,15.557,0.028,1.000,283,3.798,0.2964,1
15,68,64,0,4,36.154,0.004,1.000,212,0.078,0.4175,5
16,68,66,0,10,58.404,0.014,1.000,408,0.082,0.4972,4
17,68,67,0,4,23.750,0.346,0.967,303,0.005,0.3485,5
18,68,64,0,8,75.602,0.028,1.000,946,0.041,0.3830,4
19,68,62,0,5,20.750,0.006,1.000,1173,2.408,0.1742,1
20,68,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,68,66,0,9,9.897,0.007,1.000,324,0.018,0.2433,3
22,68,66,0,8,55.330,0.036,0.983,1167,0.222,0.3504,2
23,68,68,1,15,11.727,0.286,0.967,874,0.177,0.3465,3
24,68,68,1,9,37.369,0.010,1.000,1130,0.023,0.1552,3
25,68,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,68,65,0,9,50.894,0.251,0.967,483,0.462,0.3657,2
27,68,57,0,5,39.010,0.173,0.967,893,0.026,0.3252,5
28,68,67,0,3,51.499,0.029,1.000,1176,3.184,0.2179,1
29,68,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,68,68,1,9,71.601,0.014,1.000,828,0.110,0.2273,2
31,68,61,0,9,24.128,0.032,1.000,598,0.042,0.2638,4
32,68,67,0,9,42.823,0.060,1.000,1047,0.430,0.5460,3
33,68,65,0,6,30.807,0.003,1.000,235,0.091,0.2664,2
34,68,59,0,8,17.016,0.019,1.000,761,0.166,0.3674,3
35,68,52,0,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,68,64,0,5,98.911,0.140,0.983,738,0.809,0.2016,1
37,68,65,0,5,39.346,0.013,1.000,1100,1.446,0.1907,1
38,68,67,0,9,3.617,0.170,0.967,294,1.789,0.3186,1
39,68,66,0,12,34.205,0.243,0.967,916,4.029,0.2626,1
40,68,68,1,9,12.572,0.029,1.000,545,0.066,0.4309,3
41,68,64,0,10,14.087,0.285,0.933,1176,0.274,0.4840,3
42,68,64,0,6,17.637,0.120,0.967,658,0.023,0.4438,4
43,68,65,0,6,71.845,0.480,0.917,361,0.298,0.2034,1
44,68,61,0,5,56.305,0.307,0.967,390,0.031,0.3722,5
45,68,58,0,8,57.835,0.016,1.000,497,0.005,0.3042,3
46,68,52,0,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,68,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,68,55,0,3,84.240,0.050,1.000,1033,0.102,0.4229,2
49,68,53,0,6,14.962,0.068,0.983,707,0.130,0.3188,4
50,68,58,0,7,27.836,0.045,0.983,1102,0.003,0.2586,5
51,68,67,0,10,86.375,0.039,1.000,386,0.058,0.2483,5
52,68,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
53,68,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
54,68,66,0,4,31.807,0.009,1.000,809,0.041,0.4009,5
55,68,63,0,10,1.679,0.212,0.983,690,0.011,0.3478,3
56,68,66,0,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,68,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,68,64,0,9,4.286,0.229,0.983,440,0.004,0.1367,2
59,68,45,0,5,98.557,0.070,0.983,593,0.293,0.4283,3
60,68,63,0,3,84.124,0.005,1.000,587,0.047,0.4148,4
61,68,64,0,6,53.268,0.150,0.983,695,0.023,0.2537,5
62,68,41,0,5,65.357,0.414,0.967,703,0.080,0.2893,2
63,68,67,0,11,60.899,0.074,0.967,811,0.113,0.3912,4
64,68,68,1,9,23.477,0.004,1.000,820,0.242,0.4113,3
65,68,52,0,4,49.080,0.049,1.000,360,0.803,0.4083,3
66,68,68,1,6,99.974,0.224,0.967,854,3.124,0.2862,2
67,68,68,1,7,5.017,0.300,0.983,1190,0.064,0.4791,4
68,68,62,0,7,73.389,0.064,0.983,312,2.884,0.2939,1
