client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,108,105,0,10,20.465,0.160,0.950,845,0.001,0.0361,4
1,108,104,0,7,84.885,0.004,1.000,454,0.204,0.3836,4
2,108,91,0,9,81.860,0.422,0.967,768,1.740,0.3896,3
3,108,101,0,10,91.302,0.020,1.000,1060,0.738,0.2036,1
4,108,101,0,16,91.554,0.031,1.000,621,0.010,0.1314,3
5,108,101,0,6,56.330,0.014,1.000,1018,0.091,0.4577,3
6,108,103,0,6,58.947,0.044,0.983,344,0.012,0.4354,3
7,108,108,1,6,89.140,0.060,0.983,454,0.034,0.3814,5
8,108,102,0,14,19.728,0.057,0.967,941,0.019,0.2988,2
9,108,92,0,10,63.773,0.037,0.983,518,0.071,0.1851,2
10,108,96,0,11,78.935,0.225,0.967,428,0.006,0.4227,3
11,108,96,0,13,20.322,0.224,0.967,1134,0.023,0.5150,5
12,108,92,0,11,75.529,0.134,0.967,1084,0.017,0.3642,5
13,108,108,1,15,34.254,0.017,1.000,464,0.024,0.3446,4
14,108,107,0,11,76.512,0.021,1.000,903,0.016,0.4383,4
15,108,106,0,12,15.428,0.001,1.000,1124,0.040,0.0502,2
16,108,105,0,15,19.656,0.032,1.000,828,0.048,0.1274,4
17,108,99,0,8,90.288,0.503,0.967,790,0.045,0.1611,3
18,108,105,0,13,30.045,0.011,1.000,909,0.011,0.2704,4
19,108,108,1,15,63.409,0.039,0.983,850,0.412,0.3928,1
20,108,107,0,7,31.484,0.138,0.983,1084,0.017,0.2948,5
21,108,108,1,17,66.767,0.001,1.000,560,0.018,0.2336,5
22,108,105,0,12,78.935,0.021,1.000,1081,1.361,0.0714,1
23,108,107,0,21,7.667,0.237,0.967,574,1.023,0.1134,1
24,108,101,0,10,5.277,0.008,1.000,757,0.019,0.3830,2
25,108,105,0,15,65.869,0.118,0.967,1071,0.035,0.2376,3
26,108,98,0,12,7.082,0.236,0.967,887,0.043,0.3362,4
27,108,91,0,8,33.518,0.114,0.967,1127,0.001,0.3734,5
28,108,100,0,6,12.568,0.009,1.000,502,0.209,0.5201,2
29,108,101,0,12,3.058,0.311,0.967,765,0.050,0.2763,4
30,108,108,1,15,95.973,0.003,1.000,213,0.016,0.3285,5
31,108,105,0,14,16.147,0.055,0.983,964,0.011,0.4378,5
32,108,88,0,11,38.122,0.051,0.983,572,3.045,0.4377,2
33,108,94,0,7,15.688,0.000,1.000,912,0.014,0.3287,5
34,108,99,0,12,1.095,0.001,1.000,875,0.036,0.2396,5
35,108,108,1,9,48.704,0.047,0.983,317,0.072,0.4853,3
36,108,106,0,9,78.663,0.270,0.983,317,0.086,0.5330,5
37,108,106,0,8,14.622,0.004,1.000,851,0.075,0.5080,4
38,108,103,0,13,47.903,0.146,0.967,585,0.062,0.2354,1
39,108,94,0,16,42.804,0.102,0.967,707,0.035,0.1898,1
40,108,98,0,12,44.789,0.014,1.000,581,0.023,0.1632,1
41,108,102,0,15,89.729,0.177,0.983,787,0.079,0.5269,3
42,108,93,0,13,65.941,0.099,0.967,326,0.132,0.2004,1
43,108,108,1,12,61.064,0.490,0.917,581,0.005,0.1914,5
44,108,106,0,7,0.219,0.221,0.983,913,0.014,0.4430,4
45,108,88,0,13,67.024,0.020,1.000,771,0.008,0.2895,5
46,108,91,0,8,57.054,0.616,0.933,327,0.090,0.4058,5
47,108,101,0,2,43.397,0.010,1.000,821,1.920,0.3582,2
48,108,106,0,8,97.410,0.115,0.967,308,0.014,0.1600,1
49,108,91,0,10,75.784,0.013,1.000,435,0.593,0.2191,2
50,108,102,0,14,5.021,0.042,1.000,688,0.925,0.3080,1
51,108,89,0,14,33.304,0.012,1.000,674,0.037,0.2664,4
52,108,106,0,13,99.725,0.425,0.967,1009,3.310,0.2305,1
53,108,96,0,7,25.309,0.288,0.967,320,0.726,0.2564,2
54,108,104,0,9,23.452,0.000,1.000,1172,0.046,0.3087,5
55,108,100,0,16,50.421,0.182,0.983,1001,0.013,0.4098,4
56,108,66,0,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,108,100,0,7,99.074,0.306,0.967,773,1.046,0.3368,2
58,108,79,0,10,97.975,0.160,0.983,596,0.113,0.1122,3
59,108,96,0,8,76.474,0.050,0.983,338,0.022,0.3815,2
60,108,100,0,4,12.126,0.001,1.000,595,0.267,0.4225,5
61,108,78,0,8,82.095,0.079,0.983,616,0.035,0.3913,3
