client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,85,71,0,6,39.034,0.144,0.967,900,0.123,0.2247,1
1,85,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,85,77,0,7,69.843,0.371,0.967,803,0.171,0.4117,4
3,85,83,0,6,24.313,0.074,0.983,630,0.996,0.3943,2
4,85,80,0,12,34.075,0.052,0.983,895,0.029,0.2156,4
5,85,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,85,78,0,3,76.165,0.122,0.967,745,3.408,0.3572,2
7,85,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,85,74,0,12,93.210,0.008,1.000,427,0.036,0.1951,5
9,85,85,1,9,51.970,0.036,1.000,699,0.018,0.2807,3
10,85,83,0,9,42.353,0.410,0.950,520,0.297,0.3832,2
11,85,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,85,84,0,9,36.294,0.026,1.000,386,0.033,0.3783,5
13,85,81,0,11,88.535,0.025,1.000,992,2.745,0.2263,1
14,85,77,0,9,79.335,0.008,1.000,337,0.547,0.3432,3
15,85,73,0,6,41.802,0.001,1.000,252,0.023,0.2990,3
16,85,84,0,11,23.722,0.106,0.967,285,0.004,0.4032,4
17,85,83,0,6,81.644,0.433,0.967,566,0.011,0.1737,4
18,85,85,1,9,4.096,0.017,1.000,1056,0.426,0.2623,1
19,85,83,0,10,17.111,0.004,1.000,360,0.166,0.2037,3
20,85,82,0,4,98.687,0.166,0.983,539,0.055,0.4680,3
21,85,82,0,13,81.138,0.004,1.000,945,0.063,0.1449,2
22,85,85,1,10,10.472,0.010,1.000,801,0.002,0.3459,4
23,85,75,0,17,91.741,0.154,0.967,519,0.069,0.2494,5
24,85,68,0,9,37.369,0.010,1.000,1130,0.023,0.1552,3
25,85,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,85,82,0,11,87.843,0.530,0.950,1117,0.047,0.3896,3
27,85,80,0,7,86.719,0.028,1.000,1127,0.027,0.3858,3
28,85,83,0,5,2.128,0.009,1.000,1075,0.619,0.3397,2
29,85,85,1,9,21.502,0.282,0.967,832,0.015,0.5073,2
30,85,85,1,11,71.402,0.020,1.000,203,0.015,0.2622,2
31,85,72,0,10,91.121,0.040,0.983,974,0.012,0.2409,4
32,85,79,0,10,45.905,0.102,0.983,798,2.130,0.4013,3
33,85,65,0,6,30.807,0.003,1.000,235,0.091,0.2664,2
34,85,73,0,10,20.539,0.007,1.000,499,0.001,0.2218,4
35,85,72,0,6,15.466,0.032,1.000,213,0.034,0.3325,4
36,85,79,0,7,14.089,0.110,0.983,669,0.045,0.3100,4
37,85,80,0,6,92.927,0.001,1.000,576,0.208,0.4856,5
38,85,77,0,11,21.358,0.231,0.967,505,0.047,0.3373,5
39,85,78,0,15,93.674,0.120,0.983,356,0.069,0.2857,3
40,85,76,0,10,96.842,0.115,0.967,540,0.117,0.1815,1
41,85,83,0,14,82.433,0.136,0.983,969,0.040,0.2812,5
