client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,82,71,0,6,39.034,0.144,0.967,900,0.123,0.2247,1
1,82,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,82,77,0,7,69.843,0.371,0.967,803,0.171,0.4117,4
3,82,80,0,5,68.990,0.064,0.983,731,3.077,0.4461,2
4,82,80,0,12,34.075,0.052,0.983,895,0.029,0.2156,4
5,82,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,82,78,0,3,76.165,0.122,0.967,745,3.408,0.3572,2
7,82,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,82,74,0,12,93.210,0.008,1.000,427,0.036,0.1951,5
9,82,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,82,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,82,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,82,81,0,8,13.747,0.191,0.983,992,0.848,0.2254,1
13,82,81,0,11,88.535,0.025,1.000,992,2.745,0.2263,1
14,82,77,0,9,79.335,0.008,1.000,337,0.547,0.3432,3
15,82,73,0,6,41.802,0.001,1.000,252,0.023,0.2990,3
16,82,66,0,10,58.404,0.014,1.000,408,0.082,0.4972,4
17,82,70,0,5,52.349,0.431,0.967,999,0.003,0.2631,5
18,82,64,0,8,75.602,0.028,1.000,946,0.041,0.3830,4
19,82,81,0,9,30.410,0.004,1.000,1020,1.241,0.2356,2
20,82,82,1,4,98.687,0.166,0.983,539,0.055,0.4680,3
21,82,82,1,13,81.138,0.004,1.000,945,0.063,0.1449,2
22,82,78,0,9,48.525,0.006,1.000,649,0.055,0.3794,4
23,82,75,0,17,91.741,0.154,0.967,519,0.069,0.2494,5
24,82,68,0,9,37.369,0.010,1.000,1130,0.023,0.1552,3
25,82,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,82,82,1,11,87.843,0.530,0.950,1117,0.047,0.3896,3
27,82,80,0,7,86.719,0.028,1.000,1127,0.027,0.3858,3
28,82,79,0,4,54.175,0.008,1.000,406,0.064,0.5320,3
29,82,71,0,8,76.312,0.361,0.967,645,0.034,0.4083,5
30,82,80,0,10,26.780,0.003,1.000,850,0.080,0.2499,4
31,82,72,0,10,91.121,0.040,0.983,974,0.012,0.2409,4
32,82,79,0,10,45.905,0.102,0.983,798,2.130,0.4013,3
33,82,65,0,6,30.807,0.003,1.000,235,0.091,0.2664,2
34,82,73,0,10,20.539,0.007,1.000,499,0.001,0.2218,4
35,82,72,0,6,15.466,0.032,1.000,213,0.034,0.3325,4
36,82,79,0,7,14.089,0.110,0.983,669,0.045,0.3100,4
37,82,80,0,6,92.927,0.001,1.000,576,0.208,0.4856,5
38,82,77,0,11,21.358,0.231,0.967,505,0.047,0.3373,5
39,82,78,0,15,93.674,0.120,0.983,356,0.069,0.2857,3
40,82,76,0,10,96.842,0.115,0.967,540,0.117,0.1815,1
41,82,81,0,13,91.401,0.106,0.983,1139,0.454,0.4836,5
42,82,75,0,11,37.651,0.072,0.983,278,0.056,0.2827,5
43,82,74,0,7,85.437,0.434,0.950,905,3.532,0.2976,2
44,82,78,0,6,93.041,0.276,0.983,973,0.561,0.2996,1
45,82,71,0,9,5.988,0.038,0.983,826,1.932,0.3015,2
46,82,81,0,6,40.625,0.752,0.933,850,0.408,0.3130,2
47,82,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,82,78,0,5,60.302,0.098,0.967,925,2.063,0.1905,1
49,82,73,0,8,47.495,0.021,1.000,508,0.021,0.3655,2
50,82,82,1,10,56.091,0.075,0.983,874,0.406,0.2536,2
51,82,77,0,12,76.844,0.024,1.000,387,1.159,0.2733,2
52,82,73,0,8,21.438,0.388,0.983,335,0.127,0.5341,4
53,82,80,0,6,28.859,0.175,0.967,747,0.244,0.2078,1
54,82,72,0,6,95.438,0.001,1.000,336,0.153,0.1804,2
55,82,80,0,12,37.861,0.202,0.983,844,3.185,0.2431,3
56,82,66,0,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,82,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,82,79,0,10,97.975,0.160,0.983,596,0.113,0.1122,3
59,82,80,0,6,93.667,0.045,0.983,603,0.025,0.4221,4
60,82,63,0,3,84.124,0.005,1.000,587,0.047,0.4148,4
61,82,78,0,8,82.095,0.079,0.983,616,0.035,0.3913,3
62,82,82,1,8,96.567,0.383,0.950,1045,0.157,0.2024,1
63,82,67,0,11,60.899,0.074,0.967,811,0.113,0.3912,4
64,82,78,0,11,25.748,0.004,1.000,521,0.032,0.2533,3
65,82,82,1,7,76.741,0.016,1.000,213,0.019,0.6052,5
66,82,71,0,8,3.092,0.220,0.983,300,0.019,0.2410,4
67,82,82,1,9,51.970,0.442,0.933,651,0.039,0.2099,1
68,82,81,0,10,88.353,0.263,0.950,903,0.034,0.4354,5
69,82,79,0,8,36.608,0.059,0.983,637,0.003,0.2811,3
70,82,75,0,8,73.189,0.111,0.967,327,1.542,0.2608,2
71,82,81,0,3,72.263,0.105,0.983,272,0.324,0.4818,4
72,82,77,0,7,46.602,0.151,0.983,847,0.103,0.2387,2
73,82,75,0,7,86.217,0.023,1.000,1192,0.008,0.4409,4
74,82,76,0,9,99.210,0.128,0.983,1042,0.019,0.2607,4
75,82,69,0,10,11.761,0.064,0.967,986,0.716,0.1441,1
76,82,61,0,7,58.042,0.202,0.983,504,0.688,0.2594,2
77,82,58,0,8,11.331,0.063,0.983,975,1.691,0.2525,1
78,82,82,1,16,61.172,0.319,0.967,941,0.024,0.2201,5
79,82,70,0,13,57.884,0.049,0.983,316,2.520,0.1989,1
80,82,66,0,9,23.732,0.136,0.983,267,0.082,0.3051,4
81,82,52,0,5,14.864,0.482,0.950,226,0.254,0.3155,2
