client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,13,2,0,1,71.916,2.777,0.550,1174,13.127,0.9251,2
1,13,10,0,1,33.322,0.478,0.933,1029,0.338,0.4997,5
2,13,10,0,1,21.439,0.398,0.900,795,1.921,0.3115,2
3,13,4,0,1,40.959,0.486,0.900,1198,2.899,0.6837,4
4,13,10,0,1,48.889,0.387,0.950,759,3.190,0.4437,4
5,13,9,0,1,9.946,0.468,0.933,738,0.453,0.4561,4
6,13,7,0,1,54.066,0.512,0.917,342,2.521,0.2630,1
7,13,1,0,1,20.707,2.225,0.617,794,5.460,0.9418,4
8,13,12,0,2,71.034,0.217,0.967,891,1.637,0.3399,2
9,13,11,0,2,86.322,0.337,0.933,576,0.010,0.4339,5
10,13,9,0,1,94.000,0.595,0.917,904,2.290,0.2569,1
11,13,11,0,2,40.361,0.290,0.950,843,1.366,0.3227,4
12,13,9,0,1,84.789,0.405,0.967,292,2.110,0.3883,2
13,13,13,1,2,51.996,0.498,0.933,798,3.669,0.3845,3
14,13,6,0,1,64.839,0.442,0.933,812,2.847,0.3030,1
15,13,13,1,2,22.866,0.070,0.983,314,0.115,0.4225,5
16,13,12,0,2,67.563,0.259,0.967,791,0.631,0.4924,5
17,13,2,0,1,58.918,1.671,0.733,287,10.124,0.9173,2
18,13,12,0,2,57.999,0.296,0.950,492,0.559,0.3380,2
19,13,1,0,1,68.073,4.048,0.333,505,1.721,0.9404,3
20,13,5,0,1,95.230,0.369,0.933,546,2.622,0.5839,3
21,13,11,0,2,88.777,0.109,0.983,633,1.553,0.2843,2
22,13,12,0,2,36.963,0.142,0.983,768,0.401,0.4352,5
23,13,11,0,2,85.207,0.860,0.917,432,0.116,0.4276,4
24,13,9,0,1,48.355,0.730,0.933,936,0.391,0.5139,4
25,13,3,0,1,93.186,0.703,0.883,662,5.669,0.4986,1
26,13,11,0,2,73.839,0.386,0.950,961,2.234,0.5051,5
27,13,9,0,1,28.253,0.371,0.950,672,2.846,0.3500,1
28,13,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,13,3,0,1,40.383,1.379,0.783,918,4.068,0.7233,3
30,13,12,0,2,84.615,0.124,0.967,673,1.335,0.4391,4
31,13,5,0,1,68.285,0.772,0.883,591,1.101,0.6402,5
32,13,9,0,1,10.433,0.497,0.900,1002,1.416,0.5510,5
33,13,5,0,1,41.554,0.303,0.950,950,5.030,0.3411,1
34,13,3,0,1,89.047,1.039,0.850,586,3.843,0.7482,3
35,13,5,0,1,66.963,0.636,0.883,558,2.879,0.5986,3
36,13,8,0,1,49.024,0.510,0.933,982,1.455,0.4092,4
37,13,4,0,1,7.159,0.456,0.967,403,3.993,0.5622,2
38,13,13,1,2,19.714,0.508,0.933,357,0.083,0.3798,5
39,13,10,0,1,6.270,0.404,0.917,484,1.935,0.2132,1
40,13,11,0,2,36.580,0.190,0.950,330,2.102,0.4018,3
41,13,3,0,1,96.879,0.807,0.900,714,1.583,0.7734,4
42,13,7,0,1,82.032,0.681,0.883,409,1.536,0.4900,3
