client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
30,47,46,0,7,18.952,0.100,0.983,558,0.383,0.3874,3
31,47,46,0,5,63.013,0.096,0.983,983,0.078,0.3965,3
32,47,43,0,7,68.723,0.124,0.950,322,5.320,0.2236,1
33,47,29,0,2,61.211,0.011,1.000,1061,0.367,0.2431,2
34,47,39,0,6,17.338,0.086,0.983,1027,0.016,0.3993,5
35,47,40,0,3,82.528,0.097,0.983,611,0.127,0.4677,3
36,47,32,0,2,17.022,0.077,0.983,377,0.019,0.3843,4
37,47,37,0,3,22.966,0.027,1.000,308,0.134,0.4682,3
38,47,46,0,6,38.605,0.455,0.950,541,0.507,0.3787,2
39,47,47,1,8,2.478,0.234,0.933,370,0.025,0.3503,4
40,47,30,0,4,7.755,0.056,1.000,744,0.137,0.4759,5
41,47,43,0,7,90.929,0.184,0.950,428,1.652,0.3800,2
42,47,42,0,5,16.784,0.269,0.950,1161,1.639,0.1508,1
43,47,38,0,3,45.553,0.367,0.950,729,0.070,0.3380,3
44,47,20,0,3,42.757,0.561,0.950,1173,0.507,0.3735,2
45,47,42,0,6,18.391,0.009,1.000,536,3.050,0.3580,4
46,47,46,0,3,31.622,0.702,0.917,1168,0.398,0.3165,2
47,47,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,47,47,1,2,13.314,0.126,0.967,498,0.074,0.4352,3
49,47,25,0,4,38.943,0.055,1.000,933,2.427,0.3002,2
50,47,41,0,4,49.459,0.038,1.000,830,0.054,0.2832,4
51,47,47,1,6,63.379,0.068,0.983,1009,3.586,0.3562,1
52,47,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
53,47,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
54,47,36,0,3,8.966,0.068,0.983,564,0.069,0.4358,4
55,47,47,1,8,84.533,0.160,0.983,527,0.843,0.2336,1
56,47,27,0,4,37.987,0.254,0.967,581,0.769,0.3964,3
57,47,40,0,4,55.350,0.468,0.933,1167,2.838,0.4414,3
58,47,39,0,6,59.065,0.042,0.983,408,0.064,0.2857,4
59,47,45,0,5,98.557,0.070,0.983,593,0.293,0.4283,3
60,47,35,0,2,25.200,0.007,1.000,489,0.153,0.3475,3
61,47,34,0,3,58.356,0.196,0.967,546,1.372,0.3692,3
62,47,41,0,5,65.357,0.414,0.967,703,0.080,0.2893,2
63,47,45,0,7,96.869,0.133,0.967,771,0.047,0.2972,3
64,47,39,0,5,48.159,0.011,1.000,707,0.096,0.4348,4
65,47,36,0,3,97.947,0.063,0.983,593,0.407,0.5274,5
66,47,39,0,3,75.499,0.329,0.967,576,0.009,0.2353,5
67,47,42,0,5,50.813,0.383,0.950,270,0.052,0.4379,4
68,47,46,0,6,19.884,0.124,0.950,933,0.106,0.0761,3
69,47,24,0,3,28.745,0.062,0.983,836,0.033,0.4316,5
70,47,47,1,6,48.131,0.072,0.983,546,0.060,0.3298,5
71,47,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,47,47,1,5,69.714,0.100,0.983,228,0.046,0.5028,4
73,47,43,0,2,58.044,0.202,0.983,1052,0.318,0.4788,3
74,47,44,0,5,30.682,0.129,0.983,1164,0.066,0.3803,5
75,47,41,0,7,60.280,0.138,0.967,941,0.229,0.3495,4
76,47,41,0,5,98.828,0.383,0.967,1144,0.163,0.4216,3
77,47,46,0,7,32.170,0.185,0.950,331,0.302,0.3156,1
78,47,45,0,10,21.259,0.316,0.950,403,0.234,0.3015,2
79,47,47,1,8,52.244,0.009,1.000,875,0.035,0.4137,5
80,47,36,0,6,23.444,0.185,0.967,877,1.064,0.2267,1
81,47,35,0,4,85.389,0.247,0.950,351,0.773,0.4163,4
82,47,41,0,4,43.551,0.013,1.000,453,0.030,0.4248,5
83,47,44,0,3,10.786,0.221,0.950,731,0.283,0.4955,4
84,47,23,0,5,92.835,0.603,0.933,986,0.075,0.2815,3
85,47,36,0,5,81.257,0.106,0.983,274,0.416,0.3072,1
86,47,30,0,5,17.831,0.373,0.933,736,0.820,0.3616,3
87,47,47,1,6,88.617,0.032,0.983,249,1.478,0.3148,1
88,47,45,0,4,19.002,0.203,0.983,888,0.078,0.2129,5
89,47,45,0,3,71.912,0.344,0.950,834,0.058,0.5217,5
90,47,40,0,4,30.022,0.022,1.000,237,0.043,0.3193,5
91,47,38,0,4,74.659,0.148,0.967,241,1.143,0.4393,3
92,47,30,0,3,19.933,0.123,0.967,1013,0.841,0.2412,2
93,47,27,0,4,92.811,0.206,0.950,807,3.318,0.2613,1
94,47,36,0,7,30.834,0.174,0.983,306,2.995,0.2513,1
95,47,31,0,4,26.217,0.150,0.967,387,0.104,0.1602,2
96,47,40,0,5,17.698,0.150,0.983,1112,3.067,0.1869,1
97,47,40,0,7,10.898,0.247,0.950,678,0.519,0.2514,1
98,47,34,0,4,26.546,0.395,0.933,335,0.013,0.4546,4
99,47,44,0,6,53.441,0.340,0.950,598,0.090,0.3378,3
