client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,78,71,0,6,39.034,0.144,0.967,900,0.123,0.2247,1
1,78,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,78,77,0,7,69.843,0.371,0.967,803,0.171,0.4117,4
3,78,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,78,77,0,11,30.587,0.076,0.983,546,1.033,0.4175,5
5,78,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,78,78,1,3,76.165,0.122,0.967,745,3.408,0.3572,2
7,78,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,78,74,0,12,93.210,0.008,1.000,427,0.036,0.1951,5
9,78,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,78,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,78,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,78,66,0,6,14.551,0.504,0.950,599,0.087,0.1542,1
13,78,78,1,10,53.192,0.026,1.000,982,0.073,0.3256,3
14,78,77,0,9,79.335,0.008,1.000,337,0.547,0.3432,3
15,78,73,0,6,41.802,0.001,1.000,252,0.023,0.2990,3
16,78,66,0,10,58.404,0.014,1.000,408,0.082,0.4972,4
17,78,70,0,5,52.349,0.431,0.967,999,0.003,0.2631,5
18,78,64,0,8,75.602,0.028,1.000,946,0.041,0.3830,4
19,78,76,0,8,40.467,0.008,1.000,1079,0.160,0.3298,2
20,78,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,78,75,0,11,52.340,0.002,1.000,770,0.010,0.0968,1
22,78,78,1,9,48.525,0.006,1.000,649,0.055,0.3794,4
23,78,75,0,17,91.741,0.154,0.967,519,0.069,0.2494,5
24,78,68,0,9,37.369,0.010,1.000,1130,0.023,0.1552,3
25,78,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,78,74,0,10,47.904,0.359,0.950,1186,0.029,0.3734,5
27,78,72,0,6,66.016,0.127,0.967,613,0.008,0.3530,5
28,78,67,0,3,51.499,0.029,1.000,1176,3.184,0.2179,1
29,78,71,0,8,76.312,0.361,0.967,645,0.034,0.4083,5
30,78,68,0,9,71.601,0.014,1.000,828,0.110,0.2273,2
31,78,72,0,10,91.121,0.040,0.983,974,0.012,0.2409,4
32,78,67,0,9,42.823,0.060,1.000,1047,0.430,0.5460,3
33,78,65,0,6,30.807,0.003,1.000,235,0.091,0.2664,2
34,78,73,0,10,20.539,0.007,1.000,499,0.001,0.2218,4
35,78,72,0,6,15.466,0.032,1.000,213,0.034,0.3325,4
36,78,70,0,6,21.074,0.227,0.983,674,0.185,0.4208,4
37,78,65,0,5,39.346,0.013,1.000,1100,1.446,0.1907,1
38,78,77,0,11,21.358,0.231,0.967,505,0.047,0.3373,5
39,78,78,1,15,93.674,0.120,0.983,356,0.069,0.2857,3
40,78,76,0,10,96.842,0.115,0.967,540,0.117,0.1815,1
41,78,76,0,12,53.634,0.096,0.967,404,2.014,0.1881,1
42,78,75,0,11,37.651,0.072,0.983,278,0.056,0.2827,5
43,78,74,0,7,85.437,0.434,0.950,905,3.532,0.2976,2
44,78,78,1,6,93.041,0.276,0.983,973,0.561,0.2996,1
45,78,71,0,9,5.988,0.038,0.983,826,1.932,0.3015,2
46,78,52,0,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,78,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,78,78,1,5,60.302,0.098,0.967,925,2.063,0.1905,1
49,78,73,0,8,47.495,0.021,1.000,508,0.021,0.3655,2
50,78,74,0,9,94.206,0.139,0.967,1186,0.009,0.4814,4
51,78,77,0,12,76.844,0.024,1.000,387,1.159,0.2733,2
52,78,73,0,8,21.438,0.388,0.983,335,0.127,0.5341,4
53,78,75,0,5,1.446,0.356,0.950,648,0.031,0.4305,4
54,78,72,0,6,95.438,0.001,1.000,336,0.153,0.1804,2
55,78,77,0,11,16.400,0.214,0.983,1182,0.054,0.2799,5
56,78,66,0,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,78,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,78,64,0,9,4.286,0.229,0.983,440,0.004,0.1367,2
59,78,45,0,5,98.557,0.070,0.983,593,0.293,0.4283,3
60,78,63,0,3,84.124,0.005,1.000,587,0.047,0.4148,4
