client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,70,70,1,5,55.530,0.166,0.967,660,0.099,0.2698,1
1,70,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,70,55,0,5,79.394,0.436,0.933,538,0.358,0.1872,1
3,70,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,70,67,0,10,39.900,0.062,1.000,662,0.843,0.2022,1
5,70,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,70,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,70,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,70,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,70,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,70,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,70,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,70,66,0,6,14.551,0.504,0.950,599,0.087,0.1542,1
13,70,63,0,9,38.169,0.063,0.983,259,0.059,0.3454,2
14,70,68,0,6,15.557,0.028,1.000,283,3.798,0.2964,1
15,70,69,0,5,70.447,0.001,1.000,1138,0.200,0.2166,2
16,70,66,0,10,58.404,0.014,1.000,408,0.082,0.4972,4
17,70,70,1,5,52.349,0.431,0.967,999,0.003,0.2631,5
18,70,64,0,8,75.602,0.028,1.000,946,0.041,0.3830,4
19,70,70,1,7,81.180,0.010,1.000,1178,3.348,0.4161,3
20,70,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,70,66,0,9,9.897,0.007,1.000,324,0.018,0.2433,3
22,70,66,0,8,55.330,0.036,0.983,1167,0.222,0.3504,2
23,70,68,0,15,11.727,0.286,0.967,874,0.177,0.3465,3
24,70,68,0,9,37.369,0.010,1.000,1130,0.023,0.1552,3
25,70,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,70,65,0,9,50.894,0.251,0.967,483,0.462,0.3657,2
27,70,57,0,5,39.010,0.173,0.967,893,0.026,0.3252,5
28,70,67,0,3,51.499,0.029,1.000,1176,3.184,0.2179,1
29,70,69,0,7,44.179,0.319,0.967,314,0.067,0.3645,4
30,70,68,0,9,71.601,0.014,1.000,828,0.110,0.2273,2
31,70,61,0,9,24.128,0.032,1.000,598,0.042,0.2638,4
32,70,67,0,9,42.823,0.060,1.000,1047,0.430,0.5460,3
33,70,65,0,6,30.807,0.003,1.000,235,0.091,0.2664,2
34,70,69,0,9,39.230,0.012,1.000,445,0.349,0.2167,2
35,70,52,0,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,70,70,1,6,21.074,0.227,0.983,674,0.185,0.4208,4
37,70,65,0,5,39.346,0.013,1.000,1100,1.446,0.1907,1
38,70,70,1,10,59.876,0.139,0.983,1073,0.062,0.4636,4
39,70,69,0,13,55.679,0.178,0.967,389,0.027,0.2802,4
40,70,68,0,9,12.572,0.029,1.000,545,0.066,0.4309,3
41,70,69,0,11,67.958,0.215,0.983,641,0.014,0.5144,4
42,70,64,0,6,17.637,0.120,0.967,658,0.023,0.4438,4
43,70,65,0,6,71.845,0.480,0.917,361,0.298,0.2034,1
44,70,61,0,5,56.305,0.307,0.967,390,0.031,0.3722,5
45,70,58,0,8,57.835,0.016,1.000,497,0.005,0.3042,3
