client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,4,2,0,1,71.916,2.777,0.550,1174,13.127,0.9251,2
1,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
2,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
3,4,4,1,1,40.959,0.486,0.900,1198,2.899,0.6837,4
4,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
5,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
6,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
7,4,1,0,1,20.707,2.225,0.617,794,5.460,0.9418,4
8,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
9,4,4,1,1,13.492,0.607,0.900,954,2.634,0.6208,4
10,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
11,4,4,1,1,8.996,0.744,0.867,263,2.505,0.3645,1
12,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
13,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
14,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
15,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
16,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
17,4,2,0,1,58.918,1.671,0.733,287,10.124,0.9173,2
18,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
19,4,1,0,1,68.073,4.048,0.333,505,1.721,0.9404,3
20,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
21,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
22,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
23,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
24,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
25,4,3,0,1,93.186,0.703,0.883,662,5.669,0.4986,1
26,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
27,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
28,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
29,4,3,0,1,40.383,1.379,0.783,918,4.068,0.7233,3
30,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
31,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
32,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
33,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
34,4,3,0,1,89.047,1.039,0.850,586,3.843,0.7482,3
35,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
36,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
37,4,4,1,1,7.159,0.456,0.967,403,3.993,0.5622,2
38,4,4,1,1,35.291,0.933,0.833,1172,3.427,0.6182,3
39,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
40,4,1,0,1,79.222,4.561,0.117,824,0.368,0.7333,1
41,4,3,0,1,96.879,0.807,0.900,714,1.583,0.7734,4
42,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
43,4,1,0,1,28.524,4.441,0.133,281,0.566,0.8613,2
44,4,3,0,1,59.398,1.966,0.817,775,3.629,0.6959,2
45,4,4,1,1,27.285,0.302,0.917,565,1.032,0.7259,5
46,4,1,0,1,30.060,4.476,0.183,262,0.650,0.8846,2
47,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
48,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
49,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
50,4,2,0,1,91.897,1.160,0.833,924,3.282,0.9414,3
51,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
52,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
53,4,2,0,1,12.527,1.019,0.833,787,3.502,0.9317,4
54,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
55,4,2,0,1,71.203,1.019,0.800,815,4.962,0.9499,3
56,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
57,4,2,0,1,49.808,1.375,0.750,1160,8.957,0.9343,4
58,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
59,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
60,4,3,0,1,52.758,0.773,0.883,1191,2.403,0.7750,4
61,4,2,0,1,80.835,2.554,0.650,545,14.661,0.9309,2
62,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
63,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
64,4,1,0,1,14.327,4.531,0.117,888,0.629,0.8865,2
65,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
66,4,4,1,1,75.215,0.609,0.967,350,0.977,0.5747,3
67,4,2,0,1,32.931,1.747,0.750,463,2.437,0.9252,4
68,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
69,4,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
70,4,4,1,1,26.854,0.757,0.867,540,2.269,0.4074,1
