client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
1,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
2,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
3,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
4,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
5,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
6,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
7,1,1,1,1,20.707,2.225,0.617,794,5.460,0.9418,4
8,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
9,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
10,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
11,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
12,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
13,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
14,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
15,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
16,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
17,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
18,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
19,1,1,1,1,68.073,4.048,0.333,505,1.721,0.9404,3
20,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
21,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
22,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
23,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
24,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
25,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
26,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
27,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
28,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
29,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
30,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
31,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
32,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
33,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
34,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
35,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
36,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0
