client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
48,98,94,0,6,84.444,0.071,1.000,996,0.002,0.4758,5
49,98,91,0,10,75.784,0.013,1.000,435,0.593,0.2191,2
50,98,98,1,13,83.317,0.037,1.000,246,0.082,0.3202,5
51,98,89,0,14,33.304,0.012,1.000,674,0.037,0.2664,4
52,98,98,1,12,81.771,0.312,0.967,1095,0.163,0.3641,1
53,98,96,0,7,25.309,0.288,0.967,320,0.726,0.2564,2
54,98,88,0,7,41.111,0.001,1.000,730,0.021,0.2821,5
55,98,96,0,15,38.899,0.225,0.967,803,0.014,0.2543,1
56,98,66,0,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,98,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,98,79,0,10,97.975,0.160,0.983,596,0.113,0.1122,3
59,98,96,0,8,76.474,0.050,0.983,338,0.022,0.3815,2
60,98,63,0,3,84.124,0.005,1.000,587,0.047,0.4148,4
61,98,78,0,8,82.095,0.079,0.983,616,0.035,0.3913,3
62,98,82,0,8,96.567,0.383,0.950,1045,0.157,0.2024,1
63,98,67,0,11,60.899,0.074,0.967,811,0.113,0.3912,4
64,98,98,1,13,34.413,0.003,1.000,875,0.037,0.2636,3
65,98,94,0,8,31.278,0.022,1.000,1159,0.374,0.4686,3
66,98,97,0,9,95.927,0.132,0.983,893,0.021,0.2517,3
67,98,88,0,10,55.692,0.235,0.983,364,0.089,0.3431,4
68,98,87,0,11,31.932,0.218,0.950,446,0.004,0.3548,4
69,98,90,0,9,10.115,0.077,0.983,784,0.137,0.1711,1
70,98,92,0,11,5.717,0.180,0.967,1015,0.530,0.3331,2
71,98,90,0,5,52.219,0.067,0.983,1037,0.112,0.1650,1
72,98,96,0,9,40.785,0.146,0.967,1148,0.078,0.2473,2
73,98,95,0,10,44.078,0.019,1.000,247,0.196,0.2993,4
74,98,94,0,10,0.129,0.103,0.983,629,0.012,0.3229,5
75,98,89,0,12,53.293,0.065,0.983,606,0.904,0.0931,1
76,98,88,0,8,76.864,0.195,0.983,705,0.017,0.2878,5
77,98,87,0,10,27.605,0.064,0.983,693,3.720,0.1037,1
78,98,83,0,17,51.721,0.352,0.967,1065,0.027,0.1391,3
79,98,97,0,16,32.543,0.005,1.000,1045,0.038,0.2556,5
80,98,96,0,10,81.018,0.311,0.983,792,0.035,0.3204,4
81,98,95,0,6,88.896,0.272,0.967,496,0.063,0.3889,4
82,98,94,0,10,71.759,0.080,0.983,931,0.080,0.4128,4
83,98,84,0,7,66.028,0.080,0.983,757,0.013,0.4165,5
84,98,97,0,11,10.671,0.396,0.950,959,0.026,0.3565,5
85,98,89,0,10,46.878,0.091,0.967,244,0.037,0.3342,5
86,98,95,0,9,99.524,0.220,0.967,977,0.008,0.3534,5
87,98,97,0,10,86.475,0.149,0.983,204,0.026,0.2225,2
88,98,82,0,7,62.115,0.198,0.983,695,0.555,0.1802,1
89,98,90,0,9,24.096,0.163,0.967,271,0.014,0.3920,3
90,98,95,0,10,93.415,0.017,1.000,1186,1.007,0.2311,2
91,98,58,0,6,99.536,0.073,0.983,552,0.627,0.4063,2
92,98,93,0,5,15.501,0.024,1.000,677,0.012,0.3661,5
93,98,85,0,8,18.865,0.132,0.983,816,0.044,0.2630,1
94,98,92,0,12,38.169,0.076,0.983,480,3.159,0.0602,1
95,98,92,0,12,49.569,0.067,0.983,414,0.004,0.2013,4
96,98,92,0,11,39.396,0.006,1.000,736,0.007,0.1309,3
97,98,89,0,13,27.375,0.181,0.983,276,0.291,0.3820,3
98,98,96,0,13,5.982,0.434,0.933,948,0.003,0.2069,5
99,98,77,0,11,82.650,0.388,0.950,1136,0.022,0.1783,1
