client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,52,48,0,3,93.488,0.171,0.983,1183,0.314,0.5491,5
1,52,31,0,3,43.550,0.126,0.967,1153,0.050,0.3819,5
2,52,49,0,4,85.281,0.372,0.950,438,1.219,0.2391,1
3,52,20,0,3,70.902,0.035,1.000,1140,4.335,0.2139,1
4,52,38,0,7,79.733,0.129,0.983,538,0.115,0.2968,2
5,52,37,0,3,63.916,0.171,0.983,314,0.094,0.2763,4
6,52,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,52,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,52,52,1,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,52,52,1,4,89.713,0.210,0.967,980,3.047,0.1604,1
10,52,44,0,5,70.057,0.334,0.967,225,4.091,0.2193,1
11,52,52,1,9,49.430,0.174,0.983,393,0.127,0.2773,2
12,52,42,0,5,73.698,0.168,0.967,433,0.025,0.4262,5
13,52,33,0,8,23.971,0.361,0.967,1130,0.100,0.3810,4
14,52,33,0,3,21.539,0.049,1.000,1156,0.251,0.5294,5
15,52,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,52,49,0,7,9.774,0.099,0.983,349,0.983,0.3083,2
17,52,40,0,3,69.383,0.371,0.950,341,1.660,0.2935,1
18,52,37,0,7,73.870,0.013,1.000,443,0.696,0.2718,4
19,52,47,0,3,59.740,0.038,1.000,301,1.626,0.3517,1
20,52,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,52,51,0,6,51.249,0.026,1.000,1105,0.007,0.2890,5
22,52,38,0,6,81.912,0.080,0.983,311,0.647,0.0381,1
23,52,51,0,12,53.933,0.401,0.950,1023,0.284,0.2157,2
24,52,47,0,6,76.782,0.053,0.983,1160,0.029,0.3283,5
25,52,50,0,10,10.772,0.198,0.967,286,0.223,0.3094,3
26,52,46,0,7,62.012,0.317,0.950,916,0.052,0.3747,3
27,52,37,0,4,36.056,0.176,0.967,475,0.116,0.4524,5
28,52,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,52,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,52,46,0,7,18.952,0.100,0.983,558,0.383,0.3874,3
31,52,49,0,6,99.833,0.059,0.983,1176,1.443,0.2939,3
32,52,43,0,7,68.723,0.124,0.950,322,5.320,0.2236,1
33,52,51,0,3,40.718,0.004,1.000,742,0.048,0.1864,1
34,52,50,0,7,58.182,0.026,1.000,1060,0.071,0.1990,5
35,52,52,1,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,52,32,0,2,17.022,0.077,0.983,377,0.019,0.3843,4
37,52,37,0,3,22.966,0.027,1.000,308,0.134,0.4682,3
38,52,52,1,8,66.721,0.222,0.967,826,0.431,0.2649,3
39,52,51,0,9,32.288,0.223,0.950,943,0.053,0.1828,1
40,52,49,0,5,82.514,0.060,0.983,267,0.186,0.4077,2
41,52,43,0,7,90.929,0.184,0.950,428,1.652,0.3800,2
42,52,42,0,5,16.784,0.269,0.950,1161,1.639,0.1508,1
43,52,49,0,4,31.068,0.477,0.933,378,1.229,0.4437,3
44,52,48,0,4,56.854,0.239,0.983,253,0.007,0.3613,3
45,52,42,0,6,18.391,0.009,1.000,536,3.050,0.3580,4
46,52,52,1,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,52,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,52,47,0,2,13.314,0.126,0.967,498,0.074,0.4352,3
49,52,50,0,5,59.951,0.035,1.000,1103,1.079,0.2668,1
50,52,48,0,5,67.609,0.041,1.000,1066,0.026,0.3383,3
51,52,48,0,7,43.108,0.038,1.000,901,0.040,0.2288,2
52,52,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
53,52,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
