client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,62,48,0,3,93.488,0.171,0.983,1183,0.314,0.5491,5
1,62,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,62,55,0,5,79.394,0.436,0.933,538,0.358,0.1872,1
3,62,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,62,38,0,7,79.733,0.129,0.983,538,0.115,0.2968,2
5,62,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,62,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,62,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,62,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,62,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,62,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,62,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,62,42,0,5,73.698,0.168,0.967,433,0.025,0.4262,5
13,62,33,0,8,23.971,0.361,0.967,1130,0.100,0.3810,4
14,62,53,0,4,6.631,0.045,0.983,549,1.194,0.2402,1
15,62,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,62,62,1,9,62.998,0.061,0.983,318,0.756,0.3714,2
17,62,40,0,3,69.383,0.371,0.950,341,1.660,0.2935,1
18,62,37,0,7,73.870,0.013,1.000,443,0.696,0.2718,4
19,62,62,1,5,20.750,0.006,1.000,1173,2.408,0.1742,1
20,62,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,62,55,0,8,66.478,0.006,1.000,1006,0.079,0.0215,2
22,62,38,0,6,81.912,0.080,0.983,311,0.647,0.0381,1
23,62,59,0,13,6.275,0.288,0.967,468,1.401,0.4864,3
24,62,54,0,7,78.283,0.093,0.983,535,0.114,0.3750,5
25,62,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,62,56,0,8,41.500,0.361,0.950,327,0.061,0.3256,3
27,62,57,0,5,39.010,0.173,0.967,893,0.026,0.3252,5
28,62,61,0,2,60.605,0.006,1.000,1170,0.007,0.4791,5
29,62,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,62,46,0,7,18.952,0.100,0.983,558,0.383,0.3874,3
31,62,61,0,9,24.128,0.032,1.000,598,0.042,0.2638,4
32,62,53,0,8,90.224,0.129,0.967,835,2.084,0.4007,2
33,62,57,0,4,64.798,0.001,1.000,1133,0.086,0.2610,4
