client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,66,65,0,4,42.340,0.082,0.983,1081,0.126,0.4573,3
1,66,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,66,55,0,5,79.394,0.436,0.933,538,0.358,0.1872,1
3,66,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,66,65,0,9,13.154,0.119,0.983,216,0.013,0.4040,5
5,66,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,66,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,66,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,66,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,66,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,66,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,66,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,66,66,1,6,14.551,0.504,0.950,599,0.087,0.1542,1
13,66,63,0,9,38.169,0.063,0.983,259,0.059,0.3454,2
14,66,63,0,5,77.336,0.026,1.000,802,0.227,0.5730,4
15,66,64,0,4,36.154,0.004,1.000,212,0.078,0.4175,5
16,66,66,1,10,58.404,0.014,1.000,408,0.082,0.4972,4
17,66,40,0,3,69.383,0.371,0.950,341,1.660,0.2935,1
18,66,64,0,8,75.602,0.028,1.000,946,0.041,0.3830,4
19,66,62,0,5,20.750,0.006,1.000,1173,2.408,0.1742,1
20,66,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,66,66,1,9,9.897,0.007,1.000,324,0.018,0.2433,3
22,66,66,1,8,55.330,0.036,0.983,1167,0.222,0.3504,2
23,66,66,1,14,94.223,0.168,0.967,834,0.061,0.3364,3
24,66,54,0,7,78.283,0.093,0.983,535,0.114,0.3750,5
25,66,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,66,65,0,9,50.894,0.251,0.967,483,0.462,0.3657,2
27,66,57,0,5,39.010,0.173,0.967,893,0.026,0.3252,5
28,66,61,0,2,60.605,0.006,1.000,1170,0.007,0.4791,5
29,66,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,66,65,0,8,67.044,0.011,1.000,1071,0.023,0.2972,5
31,66,61,0,9,24.128,0.032,1.000,598,0.042,0.2638,4
32,66,53,0,8,90.224,0.129,0.967,835,2.084,0.4007,2
33,66,65,0,6,30.807,0.003,1.000,235,0.091,0.2664,2
34,66,59,0,8,17.016,0.019,1.000,761,0.166,0.3674,3
35,66,52,0,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,66,64,0,5,98.911,0.140,0.983,738,0.809,0.2016,1
37,66,65,0,5,39.346,0.013,1.000,1100,1.446,0.1907,1
38,66,52,0,8,66.721,0.222,0.967,826,0.431,0.2649,3
39,66,66,1,12,34.205,0.243,0.967,916,4.029,0.2626,1
40,66,64,0,8,12.023,0.064,1.000,1118,0.358,0.2753,2
41,66,64,0,10,14.087,0.285,0.933,1176,0.274,0.4840,3
42,66,64,0,6,17.637,0.120,0.967,658,0.023,0.4438,4
43,66,65,0,6,71.845,0.480,0.917,361,0.298,0.2034,1
44,66,61,0,5,56.305,0.307,0.967,390,0.031,0.3722,5
45,66,58,0,8,57.835,0.016,1.000,497,0.005,0.3042,3
46,66,52,0,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,66,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,66,55,0,3,84.240,0.050,1.000,1033,0.102,0.4229,2
49,66,53,0,6,14.962,0.068,0.983,707,0.130,0.3188,4
50,66,58,0,7,27.836,0.045,0.983,1102,0.003,0.2586,5
51,66,62,0,9,92.002,0.041,1.000,882,2.187,0.1379,1
52,66,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
53,66,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
54,66,66,1,4,31.807,0.009,1.000,809,0.041,0.4009,5
55,66,63,0,10,1.679,0.212,0.983,690,0.011,0.3478,3
56,66,66,1,6,49.366,0.214,0.950,607,0.069,0.3848,3
57,66,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,66,64,0,9,4.286,0.229,0.983,440,0.004,0.1367,2
59,66,45,0,5,98.557,0.070,0.983,593,0.293,0.4283,3
60,66,63,0,3,84.124,0.005,1.000,587,0.047,0.4148,4
61,66,64,0,6,53.268,0.150,0.983,695,0.023,0.2537,5
62,66,41,0,5,65.357,0.414,0.967,703,0.080,0.2893,2
63,66,62,0,10,70.940,0.055,0.983,339,0.039,0.4769,4
64,66,63,0,8,52.194,0.004,1.000,1110,0.094,0.2589,5
65,66,52,0,4,49.080,0.049,1.000,360,0.803,0.4083,3
66,66,63,0,5,62.256,0.184,0.983,719,0.027,0.3038,3
67,66,62,0,6,95.951,0.340,0.967,445,0.012,0.4867,5
68,66,62,0,7,73.389,0.064,0.983,312,2.884,0.2939,1
69,66,66,1,6,88.520,0.029,1.000,313,0.040,0.2307,3
70,66,47,0,6,48.131,0.072,0.983,546,0.060,0.3298,5
