client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
37,18,4,0,1,7.159,0.456,0.967,403,3.993,0.5622,2
38,18,13,0,2,19.714,0.508,0.933,357,0.083,0.3798,5
39,18,10,0,1,6.270,0.404,0.917,484,1.935,0.2132,1
40,18,11,0,2,36.580,0.190,0.950,330,2.102,0.4018,3
41,18,3,0,1,96.879,0.807,0.900,714,1.583,0.7734,4
42,18,7,0,1,82.032,0.681,0.883,409,1.536,0.4900,3
43,18,16,0,2,37.716,0.566,0.933,204,0.048,0.3789,5
44,18,14,0,2,26.332,0.443,0.950,475,0.617,0.2820,2
45,18,15,0,2,66.678,0.100,0.983,775,0.156,0.4514,5
46,18,14,0,2,91.560,0.961,0.933,548,0.425,0.3948,4
47,18,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,18,8,0,1,63.761,0.377,0.933,1151,3.268,0.3309,1
49,18,13,0,2,83.411,0.179,0.967,1127,0.108,0.4043,5
50,18,18,1,2,69.006,0.203,0.967,451,3.897,0.3578,2
51,18,15,0,2,87.433,0.083,1.000,826,0.386,0.5038,4
52,18,12,0,2,61.536,0.421,0.950,1073,0.308,0.4447,5
53,18,16,0,2,58.494,0.470,0.950,1181,0.347,0.4173,5
54,18,10,0,1,9.362,0.032,1.000,892,3.462,0.2217,1
55,18,17,0,3,20.608,0.181,0.967,963,0.590,0.3899,2
56,18,16,0,2,52.533,0.551,0.933,443,0.062,0.3971,5
57,18,17,0,3,83.568,0.296,0.950,1053,2.616,0.3241,2
58,18,6,0,1,43.070,0.451,0.917,974,0.817,0.5208,5
59,18,9,0,1,11.252,0.163,0.967,699,1.193,0.3699,2
60,18,3,0,1,52.758,0.773,0.883,1191,2.403,0.7750,4
61,18,2,0,1,80.835,2.554,0.650,545,14.661,0.9309,2
62,18,12,0,2,82.367,0.572,0.950,1063,0.038,0.4464,5
63,18,16,0,2,85.402,0.200,0.933,1047,0.042,0.4279,5
64,18,18,1,3,29.001,0.111,0.967,970,0.968,0.1636,1
65,18,5,0,1,90.865,0.556,0.950,665,3.068,0.6362,5
66,18,4,0,1,75.215,0.609,0.967,350,0.977,0.5747,3
67,18,17,0,2,36.524,1.021,0.900,1141,0.136,0.3346,4
68,18,18,1,2,26.413,0.596,0.917,517,2.635,0.3379,2
69,18,11,0,2,99.594,0.117,0.967,848,1.407,0.4033,3
70,18,4,0,1,26.854,0.757,0.867,540,2.269,0.4074,1
71,18,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,18,6,0,1,71.611,0.175,0.950,819,5.863,0.6044,5
73,18,6,0,1,41.094,1.192,0.800,422,2.894,0.3832,2
74,18,15,0,3,26.990,0.257,0.967,979,0.280,0.4178,5
75,18,7,0,1,16.785,0.466,0.933,500,2.156,0.2505,1
76,18,15,0,3,25.548,0.503,0.967,831,2.483,0.3668,3
77,18,13,0,2,5.503,0.657,0.900,779,2.278,0.4288,4
78,18,18,1,3,12.750,0.504,0.933,244,0.105,0.4371,5
79,18,12,0,2,87.025,0.117,0.983,882,0.311,0.3701,5
80,18,16,0,2,17.557,0.085,0.967,328,1.285,0.3497,5
81,18,17,0,3,57.937,0.168,0.967,580,4.008,0.4263,2
82,18,13,0,2,83.545,0.123,0.967,389,0.563,0.1992,1
83,18,3,0,1,44.952,1.248,0.817,980,2.438,0.8067,5
84,18,18,1,2,4.927,0.962,0.900,1147,1.447,0.4046,3
85,18,18,1,3,30.356,0.158,0.983,1036,2.664,0.2032,1
86,18,16,0,2,7.054,0.138,0.983,557,0.330,0.4046,4
87,18,15,0,2,21.415,0.247,0.967,635,0.075,0.4119,5
88,18,4,0,1,58.888,0.598,0.900,603,3.357,0.5948,2
89,18,1,0,1,94.177,4.570,0.083,1166,0.366,0.7239,1
90,18,13,0,2,12.756,0.281,0.933,1113,0.741,0.3048,2
91,18,13,0,2,9.777,0.235,0.950,1181,0.538,0.4796,4
92,18,16,0,2,51.930,0.371,0.950,387,0.075,0.5031,5
93,18,18,1,2,78.090,0.584,0.900,657,0.022,0.4119,4
94,18,14,0,3,5.930,0.703,0.933,1089,1.857,0.4028,2
95,18,5,0,1,56.800,1.325,0.817,807,1.418,0.6465,5
96,18,16,0,3,92.851,0.457,0.950,294,0.379,0.2932,3
97,18,8,0,1,89.480,0.375,0.950,205,3.209,0.4726,3
98,18,12,0,2,56.874,0.928,0.900,1027,1.395,0.3180,2
99,18,17,0,2,26.807,0.865,0.917,540,0.498,0.4483,4
