client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,16,12,0,2,0.2020,0.9000,965,2.5289,0.9994,4.0,4702.90,0.000000
1,16,15,0,2,1.1372,0.9545,592,0.9540,0.9999,3.0,273843.60,0.000000
2,16,14,0,2,0.0339,1.0000,300,3.4508,0.9985,1.0,7272.90,0.000000
3,16,12,0,2,0.0020,1.0000,467,0.1089,0.9997,5.0,60048.10,0.000000
4,16,7,0,1,0.1047,0.9889,513,0.0144,0.9999,4.0,268226.00,0.000000
5,16,13,0,2,0.0001,1.0000,1025,1.7332,0.9990,5.0,518.40,0.000000
6,16,14,0,2,0.2149,0.9412,931,5.9838,0.9990,1.0,24452.90,0.000000
7,16,15,0,2,0.2712,0.9643,577,1.6663,0.9996,1.0,180917.60,0.000000
8,16,8,0,1,0.5539,0.8929,1072,0.2756,0.9987,2.0,13526.00,0.000000
9,16,12,0,2,0.4224,0.9533,1200,0.1602,0.9999,3.0,153226.90,0.000000
10,16,9,0,1,4.3697,0.7099,752,8.8994,0.9999,4.0,224128.50,0.000000
11,16,7,0,1,0.1214,0.9841,845,1.4505,0.9995,1.0,133680.50,0.000000
12,16,13,0,2,0.1019,0.9474,484,0.2678,0.9997,2.0,46510.10,0.000000
13,16,8,0,1,0.1912,0.9804,590,2.4075,0.9998,4.0,41238.10,0.000000
14,16,10,0,1,0.3171,0.9429,854,0.0001,0.9991,3.0,45978.10,0.000000
15,16,7,0,1,1.2753,0.8039,452,3.1884,0.9997,2.0,30907.60,0.000000
16,16,9,0,1,0.3586,0.9000,300,2.6520,0.9986,1.0,12513.60,0.000000
17,16,16,1,2,0.0575,0.9524,1038,0.0361,0.9990,1.0,23382.40,0.952381
18,16,14,0,2,0.3947,0.9763,888,2.3211,1.0000,4.0,666072.00,0.000000
19,16,11,0,2,1.2736,0.8833,349,1.5343,0.9999,2.0,459989.60,0.000000
20,16,13,0,2,0.0217,1.0000,1094,2.6894,0.9981,1.0,3921.60,0.000000
21,16,16,1,2,0.4494,0.8000,1178,10.5177,0.9997,3.0,12494.90,0.800000
22,16,12,0,2,0.6828,0.9453,1188,0.0000,1.0000,5.0,412800.40,0.000000
23,16,11,0,2,0.1231,0.9878,646,1.7361,0.9999,3.0,171330.40,0.000000
24,16,9,0,1,0.9755,0.7963,1110,5.4827,0.9987,1.0,85037.60,0.000000
25,16,16,1,2,0.0017,1.0000,499,0.0001,0.9992,1.0,177588.40,1.000000
26,16,10,0,1,0.1064,0.9667,408,1.0183,0.9997,4.0,19612.10,0.000000
27,16,14,0,2,0.2481,0.9474,747,1.7578,0.9996,3.0,33760.90,0.000000
28,16,15,0,2,0.0045,1.0000,927,0.4974,1.0000,3.0,762320.10,0.000000
29,16,11,0,2,0.1094,1.0000,1033,3.5908,0.9988,2.0,6738.00,0.000000
30,16,16,1,2,0.0120,1.0000,649,4.1985,0.9994,1.0,235426.10,1.000000
31,16,12,0,2,0.0124,1.0000,1176,0.3292,0.9991,1.0,47444.10,0.000000
32,16,14,0,2,1.6849,0.9286,950,0.0006,0.9990,5.0,12906.40,0.000000
