client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,4702.90,0.000000
1,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,273843.60,0.000000
2,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,7272.90,0.000000
3,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,60048.10,0.000000
4,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,268226.00,0.000000
5,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,518.40,0.000000
6,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,24452.90,0.000000
7,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,180917.60,0.000000
8,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,13526.00,0.000000
9,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,153226.90,0.000000
10,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,224128.50,0.000000
11,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,133680.50,0.000000
12,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,46510.10,0.000000
13,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,41238.10,0.000000
14,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,45978.10,0.000000
15,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,30907.60,0.000000
16,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,12513.60,0.000000
17,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,23382.40,0.000000
18,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,666072.00,0.000000
19,1,1,1,1,1.1912,0.8917,1005,3.2588,0.9992,3.0,459989.60,0.891667
20,1,-1,0,0,0.0000,0.0000,0,0.0000,0.0000,1.0,3921.60,0.000000
