client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,22,12,0,2,0.2020,0.9000,965,2.5289,0.9994,4.0,4702.90,0.000000
1,22,22,1,4,1.0048,0.9636,557,2.4983,0.9997,1.0,273843.60,0.963636
2,22,14,0,2,0.0339,1.0000,300,3.4508,0.9985,1.0,7272.90,0.000000
3,22,12,0,2,0.0020,1.0000,467,0.1089,0.9997,5.0,60048.10,0.000000
4,22,17,0,2,0.1464,0.9889,340,0.0135,0.9998,2.0,268226.00,0.000000
5,22,13,0,2,0.0001,1.0000,1025,1.7332,0.9990,5.0,518.40,0.000000
6,22,14,0,2,0.2149,0.9412,931,5.9838,0.9990,1.0,24452.90,0.000000
7,22,15,0,2,0.2712,0.9643,577,1.6663,0.9996,1.0,180917.60,0.000000
8,22,18,0,2,0.4093,0.8929,493,1.0594,0.9996,4.0,13526.00,0.000000
9,22,12,0,2,0.4224,0.9533,1200,0.1602,0.9999,3.0,153226.90,0.000000
10,22,22,1,4,5.5789,0.6870,291,40.8815,0.9998,4.0,224128.50,0.687023
11,22,17,0,2,0.1152,0.9841,1103,0.2013,0.9999,4.0,133680.50,0.000000
12,22,13,0,2,0.1019,0.9474,484,0.2678,0.9997,2.0,46510.10,0.000000
13,22,18,0,2,0.1236,0.9608,254,2.0809,0.9999,4.0,41238.10,0.000000
14,22,20,0,2,0.0010,1.0000,1043,0.0010,0.9997,3.0,45978.10,0.000000
15,22,22,1,3,0.8312,0.8627,1008,5.2051,0.9999,5.0,30907.60,0.862745
16,22,19,0,2,0.1663,0.9333,815,1.8676,0.9998,5.0,12513.60,0.000000
17,22,16,0,2,0.0575,0.9524,1038,0.0361,0.9990,1.0,23382.40,0.000000
18,22,14,0,2,0.3947,0.9763,888,2.3211,1.0000,4.0,666072.00,0.000000
19,22,22,1,4,1.2609,0.9250,1098,2.9329,0.9999,3.0,459989.60,0.925000
20,22,13,0,2,0.0217,1.0000,1094,2.6894,0.9981,1.0,3921.60,0.000000
21,22,16,0,2,0.4494,0.8000,1178,10.5177,0.9997,3.0,12494.90,0.000000
22,22,12,0,2,0.6828,0.9453,1188,0.0000,1.0000,5.0,412800.40,0.000000
23,22,11,0,2,0.1231,0.9878,646,1.7361,0.9999,3.0,171330.40,0.000000
24,22,21,0,3,0.7547,0.8333,509,10.2729,0.9992,2.0,85037.60,0.000000
25,22,16,0,2,0.0017,1.0000,499,0.0001,0.9992,1.0,177588.40,0.000000
26,22,20,0,2,0.0890,0.9667,1014,2.5660,0.9996,2.0,19612.10,0.000000
27,22,14,0,2,0.2481,0.9474,747,1.7578,0.9996,3.0,33760.90,0.000000
28,22,15,0,2,0.0045,1.0000,927,0.4974,1.0000,3.0,762320.10,0.000000
29,22,11,0,2,0.1094,1.0000,1033,3.5908,0.9988,2.0,6738.00,0.000000
30,22,16,0,2,0.0120,1.0000,649,4.1985,0.9994,1.0,235426.10,0.000000
31,22,12,0,2,0.0124,1.0000,1176,0.3292,0.9991,1.0,47444.10,0.000000
32,22,22,1,4,1.1757,0.9286,259,0.0000,0.9994,3.0,12906.40,0.928571
33,22,17,0,2,0.7199,0.9465,392,0.1333,1.0000,4.0,2005590.90,0.000000
34,22,17,0,2,0.1220,0.9855,979,0.0007,1.0000,4.0,160882.50,0.000000
35,22,16,0,2,0.6024,0.8919,544,1.1285,0.9998,3.0,16380.40,0.000000
