client_id,current_round,last_selected_round,selected,participation,loss,accuracy,data_size,grad_norm,cosine,local_epochs,pcdi,contribution
0,96,12,0,2,0.2020,0.9000,965,2.5289,0.9994,4.0,4702.90,0.000000
1,96,96,1,78,1.6178,0.9636,852,0.0061,1.0000,5.0,273843.60,0.963636
2,96,14,0,2,0.0339,1.0000,300,3.4508,0.9985,1.0,7272.90,0.000000
3,96,12,0,2,0.0020,1.0000,467,0.1089,0.9997,5.0,60048.10,0.000000
4,96,17,0,2,0.1464,0.9889,340,0.0135,0.9998,2.0,268226.00,0.000000
5,96,13,0,2,0.0001,1.0000,1025,1.7332,0.9990,5.0,518.40,0.000000
6,96,14,0,2,0.2149,0.9412,931,5.9838,0.9990,1.0,24452.90,0.000000
7,96,15,0,2,0.2712,0.9643,577,1.6663,0.9996,1.0,180917.60,0.000000
8,96,18,0,2,0.4093,0.8929,493,1.0594,0.9996,4.0,13526.00,0.000000
9,96,96,1,52,0.6657,0.9533,943,0.1075,0.9997,1.0,153226.90,0.953271
10,96,96,1,78,2.7334,0.8626,568,2.4854,0.9999,2.0,224128.50,0.862595
11,96,17,0,2,0.1152,0.9841,1103,0.2013,0.9999,4.0,133680.50,0.000000
12,96,13,0,2,0.1019,0.9474,484,0.2678,0.9997,2.0,46510.10,0.000000
13,96,18,0,2,0.1236,0.9608,254,2.0809,0.9999,4.0,41238.10,0.000000
14,96,20,0,2,0.0010,1.0000,1043,0.0010,0.9997,3.0,45978.10,0.000000
15,96,96,1,77,1.3058,0.9412,346,0.1284,0.9999,5.0,30907.60,0.941176
16,96,19,0,2,0.1663,0.9333,815,1.8676,0.9998,5.0,12513.60,0.000000
17,96,16,0,2,0.0575,0.9524,1038,0.0361,0.9990,1.0,23382.40,0.000000
18,96,14,0,2,0.3947,0.9763,888,2.3211,1.0000,4.0,666072.00,0.000000
19,96,96,1,78,1.8898,0.9500,777,0.5909,1.0000,4.0,459989.60,0.950000
20,96,13,0,2,0.0217,1.0000,1094,2.6894,0.9981,1.0,3921.60,0.000000
21,96,41,0,4,0.3278,0.9200,1072,1.9148,0.9997,4.0,12494.90,0.000000
22,96,27,0,3,0.2967,0.9766,657,2.2380,0.9997,1.0,412800.40,0.000000
23,96,11,0,2,0.1231,0.9878,646,1.7361,0.9999,3.0,171330.40,0.000000
24,96,96,1,76,1.2094,0.8889,792,0.1751,0.9998,5.0,85037.60,0.888889
25,96,16,0,2,0.0017,1.0000,499,0.0001,0.9992,1.0,177588.40,0.000000
26,96,20,0,2,0.0890,0.9667,1014,2.5660,0.9996,2.0,19612.10,0.000000
27,96,14,0,2,0.2481,0.9474,747,1.7578,0.9996,3.0,33760.90,0.000000
28,96,15,0,2,0.0045,1.0000,927,0.4974,1.0000,3.0,762320.10,0.000000
29,96,11,0,2,0.1094,1.0000,1033,3.5908,0.9988,2.0,6738.00,0.000000
30,96,16,0,2,0.0120,1.0000,649,4.1985,0.9994,1.0,235426.10,0.000000
31,96,12,0,2,0.0124,1.0000,1176,0.3292,0.9991,1.0,47444.10,0.000000
32,96,23,0,5,0.2937,0.9286,847,0.1156,0.9970,1.0,12906.40,0.000000
33,96,45,0,8,0.3966,0.9840,308,2.1389,0.9999,2.0,2005590.90,0.000000
34,96,17,0,2,0.1220,0.9855,979,0.0007,1.0000,4.0,160882.50,0.000000
35,96,96,1,69,1.1664,0.8649,915,0.0628,0.9994,3.0,16380.40,0.864865
36,96,11,0,2,0.3054,0.9667,636,0.0605,0.9999,5.0,448436.40,0.000000
37,96,11,0,2,0.0000,1.0000,662,0.0000,0.9972,2.0,20261.60,0.000000
38,96,15,0,2,0.0014,1.0000,296,0.8956,0.9992,2.0,12449.60,0.000000
39,96,96,1,78,2.2012,0.9024,674,0.2094,0.9998,1.0,224214.10,0.902439
40,96,19,0,2,0.0466,1.0000,1086,4.7773,0.9708,1.0,32.90,0.000000
41,96,18,0,2,0.0756,0.9667,780,0.0363,0.9984,1.0,37222.90,0.000000
42,96,16,0,2,0.0004,1.0000,221,1.2615,0.9988,2.0,9058.10,0.000000
43,96,11,0,2,0.0558,1.0000,1055,0.2367,0.9998,2.0,224924.90,0.000000
44,96,43,0,5,0.3421,0.9677,1143,0.0701,0.9999,4.0,141083.60,0.000000
45,96,38,0,3,0.2803,0.9833,246,0.3366,0.9999,2.0,285246.00,0.000000
46,96,20,0,2,0.0177,1.0000,305,3.2219,0.9983,3.0,40.10,0.000000
47,96,18,0,2,0.3439,0.8485,856,1.4582,0.9993,2.0,18862.00,0.000000
48,96,20,0,2,0.1628,0.9889,461,0.0019,0.9998,3.0,314382.10,0.000000
49,96,16,0,2,0.1355,0.9773,250,1.4663,0.9999,2.0,214451.60,0.000000
50,96,13,0,2,0.2764,0.9786,364,0.0864,1.0000,4.0,615315.60,0.000000
51,96,12,0,2,0.0021,1.0000,739,2.2457,0.9987,3.0,2780.40,0.000000
52,96,19,0,2,0.3720,0.7895,483,3.2599,0.9992,3.0,13190.10,0.000000
53,96,96,1,78,1.6566,0.8356,571,0.2436,0.9999,3.0,42946.90,0.835616
54,96,14,0,2,0.3754,0.9348,1017,2.1811,0.9999,5.0,46796.50,0.000000
55,96,33,0,6,0.2951,0.9245,772,0.0187,0.9998,3.0,38604.90,0.000000
56,96,35,0,3,0.2902,0.9259,895,0.6674,0.9995,3.0,17922.10,0.000000
57,96,32,0,6,0.3315,0.9200,1133,12.4399,0.9992,2.0,22378.00,0.000000
58,96,15,0,2,0.1683,1.0000,692,0.4244,0.9995,2.0,47926.50,0.000000
59,96,19,0,2,0.4048,0.9524,1119,0.5785,0.9996,5.0,8088.10,0.000000
60,96,18,0,2,0.3959,0.9655,1050,1.7917,0.9990,2.0,200467.60,0.000000
61,96,12,0,2,0.0715,0.9836,809,4.8908,0.9999,4.0,127498.40,0.000000
62,96,80,0,4,0.1318,1.0000,800,1.7429,0.9990,1.0,48184.10,0.000000
63,96,17,0,2,0.3437,0.8333,738,3.6864,0.9918,1.0,1670.40,0.000000
64,96,15,0,2,0.0001,1.0000,609,5.7334,0.9965,1.0,96506.10,0.000000
65,96,14,0,2,0.0002,1.0000,676,0.0002,0.9998,4.0,58238.90,0.000000
66,96,39,0,4,0.3446,0.9728,973,0.4060,0.9997,1.0,256328.50,0.000000
67,96,13,0,2,0.0938,0.9898,830,0.0382,0.9996,1.0,684796.00,0.000000
68,96,24,0,3,0.1988,1.0000,680,1.2360,0.9995,4.0,45952.90,0.000000
69,96,13,0,2,0.0361,1.0000,1055,2.8259,0.9997,3.0,15758.50,0.000000
70,96,96,1,78,1.5098,0.9856,477,0.3752,1.0000,4.0,3356480.10,0.985591
71,96,18,0,2,0.0000,1.0000,791,0.0000,0.9999,4.0,110608.50,0.000000
72,96,24,0,3,0.2819,0.9692,984,4.1893,0.9997,1.0,860966.10,0.000000
73,96,11,0,2,0.1337,1.0000,1007,0.0496,0.9998,4.0,64942.50,0.000000
74,96,37,0,3,0.2821,0.9400,403,1.0976,0.9998,4.0,97986.50,0.000000
75,96,15,0,2,0.1945,0.9600,342,0.0265,0.9999,5.0,131994.90,0.000000
76,96,14,0,2,0.2907,0.9884,1192,3.2864,0.9991,1.0,501727.60,0.000000
77,96,33,0,3,0.3995,0.9667,1084,5.8897,0.9997,1.0,193375.60,0.000000
78,96,11,0,2,0.1271,0.9792,619,0.6214,0.9998,4.0,85648.50,0.000000
79,96,17,0,2,0.0989,0.9839,638,0.3136,0.9997,2.0,97246.90,0.000000
80,96,20,0,2,0.0000,1.0000,1019,0.8274,0.9997,4.0,34210.10,0.000000
81,96,17,0,2,0.0001,1.0000,585,0.0012,0.9988,3.0,29546.10,0.000000
82,96,20,0,2,0.0056,1.0000,256,0.2838,0.9989,4.0,947.60,0.000000
83,96,13,0,2,0.0126,1.0000,770,2.3878,0.9995,2.0,7919.60,0.000000
84,96,23,0,3,0.1894,0.8333,429,0.0335,0.9988,5.0,1420.40,0.000000
85,96,22,0,3,0.3580,0.9405,740,2.2417,0.9999,4.0,114766.10,0.000000
86,96,18,0,2,0.0241,1.0000,965,0.0000,0.9990,1.0,170748.50,0.000000
87,96,20,0,2,0.1329,0.9895,553,0.2283,0.9999,4.0,225574.50,0.000000
88,96,18,0,2,0.0319,0.9783,515,0.0011,0.9999,3.0,116213.60,0.000000
89,96,13,0,2,0.0010,1.0000,230,0.0003,0.9999,4.0,123314.10,0.000000
90,96,11,0,2,0.0180,1.0000,852,0.0062,0.9996,2.0,140230.90,0.000000
91,96,16,0,2,0.1263,0.9688,1199,1.8366,0.9997,4.0,22357.60,0.000000
92,96,34,0,3,0.1122,0.9375,649,2.1127,0.9994,3.0,9999.60,0.000000
93,96,13,0,2,0.0000,1.0000,345,0.0011,0.9993,4.0,2110.10,0.000000
94,96,32,0,3,0.3265,0.9823,455,0.0033,1.0000,5.0,501820.10,0.000000
95,96,22,0,3,0.2063,0.9726,1175,0.8878,0.9999,3.0,117714.40,0.000000
96,96,19,0,2,0.1056,0.9750,1056,0.0952,0.9993,1.0,449448.90,0.000000
97,96,12,0,2,0.0478,0.9888,1182,1.8392,0.9996,1.0,147888.50,0.000000
98,96,13,0,2,0.1404,0.9815,723,0.0014,0.9985,2.0,175943.60,0.000000
99,96,18,0,2,0.2291,0.9512,826,0.0004,0.9999,2.0,413850.90,0.000000
